,Unnamed: 0,index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
0,0,25996,1616798653.0,56.37601012323944,-2.171939237727412,18.235303773867948,-0.0617004193186607,-1.6864372379258372,-86.6850103,36.06490820000001,100.0,394.0,0.0,0.0,1.0,0.0,52383.44462387162,-52309.14462387161,356.7173797591944,West,False
1,1,25997,1616798653.1,56.06155441190725,-2.148696215315203,18.05553393480916,-0.0417259927565737,-1.6989212545271417,-86.684998,36.06489600000001,100.0,394.0,0.0,0.0,1.0,0.0,52385.194655198095,-52310.89465519808,356.8516253145488,West,True
2,2,25998,1616798653.2,55.6103966330716,-2.1166209542324834,17.91202874004666,-0.04,-1.7114260053529768,-86.68498570000001,36.0648843,100.0,394.0,0.0,0.0,1.0,0.0,52386.901950276486,-52312.60195027648,356.7987866677633,West,True
3,3,25999,1616798653.3,55.21034459757805,-2.078103290086749,17.771953931957082,-0.04,-1.7239326846466894,-86.6849735,36.0648725,100.0,394.0,0.0,0.0,1.0,0.0,52388.611955798064,-52314.31195579807,356.8258482369355,West,True
4,4,26000,1616798653.4,54.847301001069106,-2.0354063177404824,17.593747447996922,-0.04,-1.8635437933359007,-86.6849613,36.0648608,100.0,392.15274942218804,0.0,0.0,1.0,0.0,52390.313444295636,-52316.01344429563,356.82809296380583,West,True
5,5,26001,1616798653.5,54.53128505067193,-1.99056316454912,17.411983676810483,-0.04,-2.0150136026579357,-86.6849493,36.0648493,100.0,390.13315196456085,0.0,0.0,1.0,0.0,52391.986342850105,-52317.686342850095,356.82808152005487,West,True
6,6,26002,1616798653.6,54.19555637647992,-1.9452973622332417,17.193289917094788,-0.023463193367583,-1.9578192230558056,-86.6849373,36.0648378,100.0,390.8268403316209,0.0,0.0,1.0,0.0,52393.65924150623,-52319.35924150623,356.71892857136294,West,True
7,7,26003,1616798653.7,53.931221764742034,-1.9009812948595843,16.97198898114649,-0.0057591184917192,-1.8858964188726093,-86.6849257,36.0648263,100.0,391.7120440754141,0.0,0.0,1.0,0.0,52395.30918764617,-52321.009187646174,356.9124937305236,West,True
8,8,26004,1616798653.8,53.65225943370883,-1.8586143308637164,16.750688572819985,0.0119449141744011,-1.8139737861664955,-86.68491379999998,36.0648152,100.0,392.59724570872004,0.0,0.0,1.0,0.0,52396.94243834083,-52322.64243834083,356.77658930986735,West,True
9,9,26005,1616798653.9,53.27086724767464,-1.818839559814592,16.529387636871686,0.0296489890502649,-1.7420509819832988,-86.68490229999998,36.064804,100.0,393.48244945251326,0.0,0.0,1.0,0.0,52398.560912583234,-52324.26091258323,356.77657815686064,West,True
