,Unnamed: 0,index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
0,0,20508,1617402337.9,93.45702275329135,-1.4393897300370355,43.36628469344619,,,-86.6850157,36.0649625,,,0.0,0.0,0.0,0.0,41516.44696579838,-41442.146965798376,356.81093507660097,West,False
1,1,20509,1617402338.0,93.05245009154284,-1.5630057773857873,42.866053155151135,,,-86.6849965,36.064944,,,0.0,0.0,0.0,0.0,41519.13211126656,-41444.83211126655,356.8616358497772,West,True
2,2,20510,1617402338.1,92.59066388795677,-1.684926967746824,42.36755424977359,,,-86.6849772,36.0649257,,,0.0,0.0,0.0,0.0,41521.80608045423,-41447.506080454215,356.8108981602043,West,True
3,3,20511,1617402338.2,92.09468099205685,-1.8026456498676071,41.86867832052807,,,-86.684958,36.06490720000001,,,0.0,0.0,0.0,0.0,41524.49122644145,-41450.19122644144,356.8280829398404,West,True
4,4,20512,1617402338.3,91.67396480838465,-1.913690214383016,41.36874864418375,,,-86.6849388,36.0648888,,,0.0,0.0,0.0,0.0,41527.16786352199,-41452.867863521984,356.8121291166442,West,True
5,5,20513,1617402338.4,91.11597930872324,-2.0157747722774157,40.86879947929396,,,-86.6849198,36.06487050000001,,,0.0,0.0,0.0,0.0,41529.82441864616,-41455.524418646164,356.79418079162343,West,True
6,6,20514,1617402338.5,90.64347499597721,-2.1069087506099162,40.36880007534025,,,-86.6849007,36.064852,,,0.0,0.0,0.0,0.0,41532.503797249614,-41458.2037972496,356.845232349605,West,True
7,7,20515,1617402338.6,90.152444871403,-2.185491140740029,40.0,,,-86.68488149999996,36.06483370000001,,,0.0,0.0,0.0,0.0,41535.17194514842,-41460.87194514842,356.829458913452,West,True
8,8,20516,1617402338.7,89.65136502958158,-2.2503554255555525,40.0,,,-86.6848625,36.0648155,,,0.0,0.0,0.0,0.0,41537.81999338771,-41463.51999338772,356.8451961081312,West,True
9,9,20517,1617402338.8,89.1626331931379,-2.300791828666816,39.86614036506524,,,-86.6848433,36.0647972,,,0.0,0.0,0.0,0.0,41540.48814180418,-41466.18814180418,356.845988677536,West,True
10,10,20518,1617402338.9,88.6718571711569,-2.3365322381824103,39.36731419682316,,,-86.68482420000002,36.064779,,,0.0,0.0,0.0,0.0,41543.14199637887,-41468.84199637887,356.8294042886486,West,True
11,11,20519,1617402339.0,88.23040258911949,-2.3577223792931865,38.86781290419757,,,-86.6848052,36.0647608,,,0.0,0.0,0.0,0.0,41545.79004538417,-41471.49004538416,356.83012215792,West,True
12,12,20520,1617402339.1,87.7599696186223,-2.364879346875642,38.36642264390928,,,-86.6847863,36.0647427,,,0.0,0.0,0.0,0.0,41548.4237997502,-41474.1237997502,356.8641403434923,West,True
13,13,20521,1617402339.2,87.25409475527027,-2.3588499881512583,38.0,,,-86.68476729999998,36.064724700000006,,,0.0,0.0,0.0,0.0,41551.05489241248,-41476.75489241247,356.7956898293709,West,True
14,14,20522,1617402339.3,86.78863791589424,-2.3407717347313413,38.0,,,-86.6847485,36.0647065,,,0.0,0.0,0.0,0.0,41553.69138408726,-41479.391384087256,356.8659545546996,West,True
15,15,20523,1617402339.4,86.28509686314459,-2.3120378068880365,37.86645699106772,,,-86.6847297,36.06468870000001,,,0.0,0.0,0.0,0.0,41556.293891256115,-41481.99389125611,356.7795091054118,West,True
16,16,20524,1617402339.5,85.6529723973492,-2.2742668452957897,37.36639499449184,,,-86.68471120000002,36.06467070000001,,,0.0,0.0,0.0,0.0,41558.89603774176,-41484.596037741765,356.86685918242966,West,True
17,17,20525,1617402339.6,85.30282475802343,-2.2292671393859846,36.867253960902346,,,-86.68469250000004,36.064653,,,0.0,0.0,0.0,0.0,41561.48425249189,-41487.18425249188,356.8151826457319,West,True
18,18,20526,1617402339.7,84.86197452506953,-2.178996061794126,36.36787010788228,,,-86.684674,36.0646352,,,0.0388025450687482,0.0,0.0,0.0,41564.069332832936,-41489.76933283293,356.83458211854105,West,True
19,19,20527,1617402339.8,84.48313469597498,-2.12550010180969,36.0,,,-86.68465570000002,36.0646177,,,0.2174420432102893,0.0,0.0,0.0,41566.61732028439,-41492.31732028438,356.8517333601892,West,True
20,20,20528,1617402339.9,84.14700895693335,-2.0708430498640333,36.0,,,-86.6846373,36.0646002,,,0.3960819672619897,0.0,0.0,0.0,41569.1711198506,-41494.87111985058,356.7818999163806,West,True
21,21,20529,1617402340.0,83.88094287748021,-2.017009983020075,35.866417826172245,,,-86.6846193,36.0645827,,,0.5747214654035306,0.0,0.0,0.0,41571.701783606135,-41497.40178360614,356.8543774266901,West,True
22,22,20530,1617402340.1,83.60000000000002,-1.9658063563105024,35.36782944123818,,,-86.6846012,36.0645655,,,0.7533609635450716,0.0,0.0,0.0,41574.21270255014,-41499.91270255014,356.83692001796464,West,True
23,23,20531,1617402340.2,83.24010854493265,-1.9187441244146888,35.0,,,-86.6845832,36.0645483,,,0.932000887596772,0.0,0.0,0.0,41576.71780710988,-41502.41780710988,356.83772323340105,West,True
24,24,20532,1617402340.3,83.03595475562011,-1.8769449175493933,35.0,,,-86.68456529999996,36.06453120000001,,,0.2267960029479602,0.0,0.0,0.0,41579.208617366756,-41504.908617366746,356.8385357619992,West,True
25,25,20533,1617402340.4,82.6733874034931,-1.8410522211521547,34.86760582521494,,,-86.6845475,36.06451420000001,,,0.0,0.1704980880955525,0.0,0.0,41581.68513335708,-41507.38513335708,356.78443508400454,West,True
26,26,20534,1617402340.5,82.4574236512009,-1.8111866565228447,34.36759151967727,,,-86.68453000000002,36.0644972,,,0.0,0.3787323343702928,0.0,0.0,41584.14431467088,-41509.84431467088,356.80329401503656,West,True
27,27,20535,1617402340.6,82.10751166828061,-1.7869291197653865,34.0,,,-86.6845125,36.06448029999999,,,0.0,0.5869665806450332,0.0,0.0,41586.594959237336,-41512.294959237326,356.85990917127447,West,True
28,28,20536,1617402340.7,81.84429036412392,-1.7673617445486671,34.0,,,-86.684495,36.06446370000001,,,0.0,0.7952013233893781,0.0,0.0,41589.02011871676,-41514.72011871676,356.7476222546508,West,True
29,29,20537,1617402340.8,81.48641032221524,-1.7511394364793231,33.86785550547481,,,-86.6844778,36.0644468,,,0.0,1.0,0.0,0.0,41591.45354330764,-41517.153543307635,356.8427443208214,West,True
30,30,20538,1617402340.9,81.01882351909963,-1.7366127508148006,33.36838720817381,,,-86.6844605,36.0644303,,,0.0,1.0,0.0,0.0,41593.85858856506,-41519.558588565065,356.78712733830287,West,True
31,31,20539,1617402341.0,80.66425051697627,-1.7219643301389491,33.0,,,-86.6844435,36.0644138,,,0.0,1.0,0.0,0.0,41596.24628777083,-41521.94628777083,356.8628078399608,West,True
32,32,20540,1617402341.1,80.23840955004592,-1.7053707955390371,33.0,,,-86.6844263,36.0643975,,,0.0,1.0,0.0,0.0,41598.628568434615,-41524.32856843461,356.82595850264914,West,True
33,33,20541,1617402341.2,79.85015884141269,-1.6851497333016248,33.0,,,-86.6844093,36.06438120000001,,,0.0,1.0,0.0,0.0,41600.99922225784,-41526.699222257834,356.76857225894133,West,True
34,34,20542,1617402341.3,79.4622255384508,-1.659899074297167,33.0,,,-86.6843925,36.0643648,,,0.0,1.0,0.0,0.0,41603.36688261144,-41529.06688261144,356.8275458567158,West,True
35,35,20543,1617402341.4,79.0400520943589,-1.6285969136443117,33.0,,,-86.6843757,36.0643487,,,0.0,1.0,0.0,0.0,41605.70894675476,-41531.40894675475,356.7887910819836,West,True
36,36,20544,1617402341.5,78.72426593345374,-1.5906687779788125,33.0,,,-86.684359,36.0643325,,,0.0,1.0,0.0,0.0,41608.05375726603,-41533.75375726603,356.788186142923,West,True
37,37,20545,1617402341.6,78.4523968401987,-1.5460077550008409,33.0,,,-86.6843422,36.0643162,,,0.0,1.0,0.0,0.0,41610.41286452674,-41536.11286452674,356.82832224826564,West,True
38,38,20546,1617402341.7,78.19910138976627,-1.4949546833980571,33.0,,,-86.6843255,36.06430020000001,,,0.0,1.0,0.0,0.0,41612.74063427939,-41538.44063427939,356.78994166543174,West,True
39,39,20547,1617402341.8,77.95047559492491,-1.4382443790626451,33.0,,,-86.684309,36.0642842,,,0.0,1.0,0.0017952428267366,0.0,41615.05685233359,-41540.75685233359,356.7498853050757,West,True
40,40,20548,1617402341.9,77.6697171637542,-1.3769208217356634,33.0,,,-86.6842925,36.064268,,,0.0,1.0,0.1104661179978987,0.0,41617.39019610234,-41543.09019610234,356.79113830389014,West,True
41,41,20549,1617402342.0,77.47319984815178,-1.3122449137596917,33.0,,,-86.6842762,36.06425220000001,,,0.0,1.0,0.219136734077875,0.0,41619.67782157034,-41545.377821570335,356.7711055447654,West,True
42,42,20550,1617402342.1,77.28906298443151,-1.2455865856483546,33.0,,,-86.68425995000004,36.06423635,,,0.0,1.0,0.3278074797034442,0.0,41621.96684942436,-41547.66684942436,356.77108977783746,West,True
43,43,20551,1617402342.2,77.10492612071123,-1.17833637101336,33.0,,,-86.68424370000002,36.06422050000001,,,0.0,1.0,0.4364782253290134,0.0,41624.25587746636,-41549.955877466346,356.7917168503436,West,True
44,44,20552,1617402342.3,76.93812060895252,-1.1118122843361482,33.0,,,-86.6842275,36.06420479999999,,,0.0,1.0,0.5451488414089898,0.0,41626.52920704367,-41552.22920704367,356.8120939702833,West,True
45,45,20553,1617402342.4,76.80384611897811,-1.0472031079914277,33.0,,,-86.6842113,36.06418920000001,,,0.0,1.0,0.6538197165801518,0.0,41628.79400900047,-41554.49400900047,356.81283853413214,West,True
46,46,20554,1617402342.5,76.67,-0.985508501744504,33.0,,,-86.6841952,36.06417370000001,,,0.0,1.0,0.7624903326601281,0.0,41631.04451547079,-41556.74451547079,356.79294480212235,West,True
47,47,20555,1617402342.6,76.54438189845473,-0.9275199847927452,33.0,,,-86.6841792,36.06415820000001,,,0.0,1.0,0.8711609487401044,0.0,41633.289252740324,-41558.98925274032,356.77280172024047,West,True
48,48,20556,1617402342.7,76.38509157196161,-0.8737934002126375,33.0,,,-86.6841633,36.06414270000001,,,0.0,1.0,0.9798318239112666,0.0,41635.52824202524,-41561.22824202524,356.85486083306137,West,True
49,49,20557,1617402342.8,76.27840295953756,-0.8246584388365499,33.0,,,-86.6841473,36.06412750000001,,,0.0,1.0,1.0,0.5090184063707024,41637.74746975536,-41563.44746975535,356.7942056395729,West,True
50,50,20558,1617402342.9,76.16611235646644,-0.7802136930063329,33.0,,,-86.68413149999998,36.0641122,,,0.0,1.0,0.9106091896221707,1.0,41639.96361478832,-41565.66361478832,356.8151001348204,West,True
51,51,20559,1617402343.0,76.01557662100456,-0.7403525186042393,33.0,,,-86.6841157,36.064097,,,0.0,1.0,0.4937727459745464,1.0,41642.171235323636,-41567.87123532363,356.83507497971993,West,True
52,52,20560,1617402343.1,75.88935114677439,-0.7047724485110443,33.0,,,-86.6840998,36.0640818,,,0.0,1.0,0.0769363023269219,1.0,41644.384649174615,-41570.08464917461,356.8166784688791,West,True
53,53,20561,1617402343.2,75.81,-0.6730098927071884,33.132585847101396,,,-86.6840842,36.06406679999999,,,0.0,0.6601187938557918,0.0,1.0,41646.56367899591,-41572.26367899592,356.7961686323732,West,True
54,54,20562,1617402343.3,75.6904774701726,-0.6444608405873948,33.63245534687437,,,-86.6840687,36.0640518,,,0.0,0.2433067900516853,0.0,1.0,41648.73693572016,-41574.43693572016,356.836883428736,West,True
55,55,20563,1617402343.4,75.58031770709492,-0.6184218223819655,34.0,,,-86.684053,36.0640368,,,0.0,0.0,0.0,1.0,41650.92176087933,-41576.62176087933,356.79753188820337,West,True
56,56,20564,1617402343.5,75.41,-0.5941212642064222,34.0,,,-86.6840377,36.064022,,,0.0,0.0,0.0,1.0,41653.06642538853,-41578.76642538853,356.796123846595,West,True
57,57,20565,1617402343.6,75.27,-0.5707648739850664,34.0,,,-86.6840222,36.064007,,,0.0,0.0,0.0,1.0,41655.23968262259,-41580.939682622586,356.79610891857214,West,True
58,58,20566,1617402343.7,75.12582796213769,-0.5475749274499295,34.0,,,-86.6840067,36.063992,,,0.0,0.0,0.0,1.0,41657.41294002632,-41583.112940026316,356.8387255113829,West,True
59,59,20567,1617402343.8,75.03144798069742,-0.5238351178358335,34.0,,,-86.6839912,36.0639772,,,0.0,0.0,0.0,1.0,41659.56917683661,-41585.269176836606,356.8600279523673,West,True
60,60,20568,1617402343.9,74.88256497814548,-0.4989305256698602,34.0,,,-86.6839757,36.0639625,,,0.0,0.0,0.0,1.0,41661.716939203296,-41587.416939203285,356.8182102413353,West,True
61,61,20569,1617402344.0,74.78248718257757,-0.4723829879320585,34.13331415850845,,,-86.6839603,36.0639477,,,0.0,0.0,0.0,1.0,41663.86737944715,-41589.56737944714,356.81736491666686,West,True
62,62,20570,1617402344.1,74.67082652233734,-0.4438809606496525,34.631816026271096,,,-86.68394479999998,36.0639328,,,0.0,0.0,0.0,1.0,41666.032115314185,-41591.73211531418,356.8406174535898,West,True
63,63,20571,1617402344.2,74.54175052333228,-0.4132949598845739,35.0,,,-86.6839295,36.0639182,,,0.0,0.0,0.0,1.0,41668.15976394536,-41593.85976394536,356.775819392226,West,True
64,64,20572,1617402344.3,74.43341289193609,-0.38068689744949824,35.0,,,-86.6839142,36.0639033,,,0.0,0.0,0.0,1.0,41670.31297400719,-41596.012974007186,356.88127380430666,West,True
65,65,20573,1617402344.4,74.35128526195966,-0.3462983822052896,35.0,,,-86.68389870000001,36.06388870000001,,,0.0,0.0,0.0,1.0,41672.4522868394,-41598.1522868394,356.75549249915633,West,True
66,66,20574,1617402344.5,74.27357134322872,-0.31053467544370644,35.0,,,-86.68388370000002,36.063874,,,0.0,0.0,0.0,1.0,41674.57117244935,-41600.271172449335,356.8395776906462,West,True
67,67,20575,1617402344.6,74.2060953789414,-0.2739266307549837,35.0,,,-86.6838683,36.0638593,,,0.0,0.0,0.0,1.0,41676.71311615325,-41602.41311615325,356.79878436678536,West,True
68,68,20576,1617402344.7,74.12282108644527,-0.2370937146858079,35.0,,,-86.6838532,36.0638447,,,0.0,0.0,0.0,1.0,41678.82919017223,-41604.529190172216,356.79804998732016,West,True
69,69,20577,1617402344.8,74.18620599739243,-0.2006901027364401,35.131980413868234,,,-86.683838,36.06383,,,0.0,0.0,0.0,1.0,41680.959560580886,-41606.659560580876,356.84151068937575,West,True
70,70,20578,1617402344.9,74.14855202405738,-0.16535999122400996,35.630828533335546,,,-86.6838228,36.0638155,,,0.0,0.0,0.0,1.0,41683.072916015095,-41608.772916015085,356.75541848229017,West,True
71,71,20579,1617402345.0,74.15761487272556,-0.1316848768479385,36.0,,,-86.6838078,36.0638008,,,0.0,0.0,0.0,1.0,41685.19180242204,-41610.89180242203,356.82060754778496,West,True
72,72,20580,1617402345.1,74.16,-0.10014780325280914,36.0,,,-86.6837927,36.0637863,,,0.0,0.0,0.0,1.0,41687.29935831597,-41612.99935831597,356.8197292586512,West,True
