,Unnamed: 0,index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
0,0,30403,1615246903.8,32.087295628195555,0.9080290913339836,32.94797081278394,0.5348755368225714,0.9517349789253928,-86.6850032,36.0648723,100.0,384.0,0.0,0.0,0.0,0.0,68507.21618509339,-68432.9161850934,356.84534174508354,West,False
1,1,30404,1615246903.9,32.27232443740812,0.8870979571625044,32.99385281181289,0.528993229254758,0.9451173829116029,-86.6849968,36.0648662,100.0,384.0,0.0,0.0,0.0,0.0,68508.10556760168,-68433.80556760168,356.8429535246366,West,True
2,2,30405,1615246904.0,32.46595619874578,0.8616484757736247,33.03973470145077,0.5231109357114387,0.9384998026753688,-86.6849903,36.06486,100.0,384.0,0.0,0.0,0.0,0.0,68509.00924431726,-68434.70924431726,356.7921326506762,West,True
3,3,30406,1615246904.1,32.66047866253594,0.8314983950723107,33.08561659108866,0.5172286421681195,0.9318822224391344,-86.6849838,36.0648537,100.0,384.0,0.0,0.0,0.0,0.0,68509.92143237432,-68435.62143237433,356.74292974866034,West,True
4,4,30407,1615246904.2,32.83579921470311,0.7965575252609369,33.13149859011761,0.5113463346003061,0.9252646264253443,-86.6849775,36.0648475,100.0,384.0,0.0,0.0,0.0,0.0,68510.81359204634,-68436.51359204634,356.88768657613383,West,True
5,5,30408,1615246904.3,33.02872452235276,0.7568621913350869,33.1773804797555,0.5054640410569868,0.9186470461891104,-86.6849708,36.0648412,100.0,384.0,0.0,0.0,0.0,0.0,68511.73739740321,-68437.4373974032,356.7905739810663,West,True
6,6,30409,1615246904.4,33.24242392916536,0.712593946484299,33.22326247878445,0.4995817334891735,0.9120294501753204,-86.6849642,36.0648348,100.0,384.0,0.0,0.0,0.0,0.0,68512.66388198959,-68438.36388198959,356.88767412438835,West,True
7,7,30410,1615246904.5,33.38215914715401,0.6640976406031649,33.26914436842234,0.4936994399458542,0.905411869939086,-86.6849575,36.0648285,100.0,384.0,0.0,0.0,0.0,0.0,68513.58768740982,-68439.28768740983,356.6904858435136,West,True
8,8,30411,1615246904.6,33.528217212195194,0.6118812852042594,33.31502625806023,0.4878171464025349,0.8987942897028519,-86.684951,36.064822,100.0,384.0,0.0,0.0,0.0,0.0,68514.51706352469,-68440.21706352469,356.8876617730649,West,True
9,9,30412,1615246904.7,33.60145063295731,0.5566121127023691,33.36090825708917,0.4819348388347216,0.8921766936890619,-86.6849443,36.0648157,100.0,384.0,0.0,0.0,0.0,0.0,68515.4408690088,-68441.1408690088,356.8361775362528,West,True
10,10,30413,1615246904.8,33.69484408657781,0.4990946121055952,33.406790146727054,0.4760525452914023,0.8855591134528278,-86.6849375,36.0648092,100.0,384.0,0.0,0.0,0.0,0.0,68516.38742922481,-68442.0874292248,356.78904793395395,West,True
11,11,30414,1615246904.9,33.81633118890929,0.4402448532246926,33.452672145756004,0.470170237723589,0.8789415174390377,-86.68493079999998,36.0648027,100.0,384.0,0.0,0.0,0.0,0.0,68517.32821045879,-68443.02821045878,356.8361646957665,West,True
12,12,30415,1615246905.0,33.93,0.3810504738909992,33.498554035393894,0.4642879441802697,0.8723239372028035,-86.684924,36.0647962,100.0,384.0,0.0,0.0,0.0,0.0,68518.27477074,-68443.97477074,356.8361582235044,West,True
13,13,30416,1615246905.1,33.97281049438659,0.3225300163016312,33.544435925031785,0.4584056506369505,0.8657063569665693,-86.6849172,36.06478970000001,100.0,384.0,0.0,0.0,0.0,0.0,68519.22133105384,-68444.92133105383,356.7861703863124,West,True
14,14,30417,1615246905.2,34.00674939959273,0.2656848847712941,33.590317924060734,0.4525233430691371,0.8590887609527793,-86.6849103,36.064783,100.0,384.0,0.0,0.0,0.0,0.0,68520.19070551317,-68445.89070551317,356.92636499536593,West,True
15,15,30418,1615246905.3,33.963795665975525,0.21145536138637994,33.63619981369862,0.4466410495258178,0.8524711807165452,-86.68490329999999,36.0647765,100.0,384.0,0.0,0.0,0.0,0.0,68521.14897232197,-68446.84897232197,356.836138529653,West,True
16,16,30419,1615246905.4,34.01,0.16067791672774934,33.68208181272757,0.4407587419580045,0.8458535847027551,-86.6848965,36.06477,100.0,384.0,0.0,0.0,0.0,0.0,68522.09553273463,-68447.79553273463,356.7389892519748,West,True
17,17,30420,1615246905.5,33.93908072812169,0.11405082722953876,33.72796370236546,0.4348764484146852,0.8392360044665209,-86.6848897,36.0647633,100.0,384.0,0.0,0.0,0.0,0.0,68523.0591812498,-68448.7591812498,356.926345947529,West,True
18,18,30421,1615246905.6,33.92793954738228,0.07210901990476673,33.77384559200335,0.4289941548713659,0.8326184242302868,-86.6848827,36.0647568,100.0,384.0,0.0,0.0,0.0,0.0,68524.0174481618,-68449.7174481618,356.88188105214783,West,True
19,19,30422,1615246905.7,33.86126822628502,0.035208858910715964,33.81972759103229,0.4231118473035526,0.8260008282164968,-86.68487579999999,36.0647503,100.0,384.0,0.0,0.0,0.0,0.0,68524.96983746259,-68450.66983746258,356.7875383504392,West,True
20,20,30423,1615246905.8,33.859701053464924,0.0035270081482286306,33.86560948067018,0.4172295537602333,0.8193832479802625,-86.68486899999998,36.0647437,100.0,384.0,0.0,0.0,0.0,0.0,68525.92491552884,-68451.62491552884,356.83610589764504,West,True
21,21,30424,1615246905.9,33.78,-0.022932959138341903,33.91149147969912,0.41134724619242,0.8127656519664725,-86.6848622,36.0647372,100.0,384.0,0.0,0.0,0.0,0.0,68526.87147610604,-68452.57147610604,356.8818618270418,West,True
