,Unnamed: 0,index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
0,0,16856,1619097935.0,100.62078074026155,-0.6507929553751568,104.82311390766216,,,-86.68500329999998,36.0649483,,,1.0,0.0,0.9157221958607412,0.0,37387.37683919855,-37313.07683919855,356.8668753302074,West,False
1,1,16857,1619097935.1,100.46016613090822,-0.6749704726597174,105.32284329255951,,,-86.6849827,36.0649288,,,1.0,0.0,0.7907866474481045,0.0,37390.228159062615,-37315.928159062605,356.80326588311465,West,True
2,2,16858,1619097935.2,100.28727494430336,-0.6932539332057628,105.82240974761491,,,-86.6849622,36.064909,,,1.0,0.0,0.6658508011656243,0.0,37393.0991512834,-37318.7991512834,356.85002662709167,West,True
3,3,16859,1619097935.3,100.11020579928451,-0.7066420322714041,106.32240471047895,,,-86.68494150000002,36.0648893,,,1.0,0.0,0.5409152527529876,0.0,37395.973230579104,-37321.6732305791,356.8354509624644,West,True
4,4,16860,1619097935.4,99.96652812405821,-0.7161749271577705,106.82263787298548,,,-86.684921,36.0648697,,,1.0,0.0,0.4159794064705074,0.0,37398.82720481781,-37324.527204817816,356.78709489246336,West,True
5,5,16861,1619097935.5,99.8022653974246,-0.7228522993565861,107.3228378852167,,,-86.6849005,36.0648498,,,1.0,0.0,0.2910438580578708,0.0,37401.706733904124,-37327.406733904114,356.83541194536264,West,True
6,6,16862,1619097935.6,99.72211983602504,-0.7275779626589715,107.82302034216043,,,-86.68488,36.0648302,,,1.0,0.0,0.166108309645234,0.0,37404.56070873932,-37330.260708739304,356.78800789059176,West,True
7,7,16863,1619097935.7,99.59061281129507,-0.7311055071450439,108.32342036269993,,,-86.6848597,36.0648105,,,1.0,0.0,0.041172463362754,0.0,37407.41164529085,-37333.111645290846,356.83608409544786,West,True
8,8,16864,1619097935.8,99.46110361599258,-0.7340149609142516,108.82393767012371,,,-86.6848393,36.064791,,,1.0,0.0,0.2094441154893176,0.0,37410.25132611721,-37335.95132611721,356.8987939555472,West,True
9,9,16865,1619097935.9,99.28865507599457,-0.7366935661693219,109.0,,,-86.68481870000002,36.0647717,,,1.0,0.0,0.5218380274609258,0.0,37413.08577343695,-37338.785773436946,356.77208108224625,West,True
10,10,16866,1619097936.0,99.1956850945223,-0.7393463849144235,109.0,,,-86.6847985,36.064752,,,1.0,0.0,0.8342311946284732,0.0,37415.930966437205,-37341.6309664372,356.77206148057587,West,True
11,11,16867,1619097936.1,99.03593318755628,-0.7420075070904594,109.32393649404513,,,-86.68477829999998,36.0647323,,,0.882510393428417,0.0,1.0,0.0,37418.77615972697,-37344.47615972697,356.85299733178056,West,True
12,12,16868,1619097936.2,98.8564218847708,-0.7445757331334404,109.82267013241508,,,-86.684758,36.064713,,,0.6321902054097153,0.0,1.0,0.0,37421.593066580914,-37347.29306658091,356.8204330665278,West,True
13,13,16869,1619097936.3,98.71937870634169,-0.7468432657957282,110.32205665781784,,,-86.6847377,36.0646935,,,0.3818706141999954,0.0,1.0,0.0,37424.42695312187,-37350.12695312187,356.80585061078597,West,True
