,Unnamed: 0,index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
0,0,2147,1618577338.7,110.83163679907507,-0.1520290701098514,78.44082359140404,,,-86.6850037,36.0649573,,,0.0,0.0,0.6870054968905104,0.0,6282.5723508286765,-6208.272350828677,356.8527001413482,West,False
1,1,2148,1618577338.8,110.67981936370458,-0.12014836899912433,78.0,,,-86.68498129999998,36.064936,,,0.0,0.0,0.5307280762448111,0.0,6285.680950254453,-6211.380950254453,356.8372772242507,West,True
2,2,2149,1618577338.9,110.61306771994532,-0.08510235348747915,78.0,,,-86.6849588,36.0649145,,,0.0,0.0,0.3744502830043508,0.0,6288.8123248380225,-6214.512324838022,356.7801313552646,West,True
3,3,2150,1618577339.0,110.58729647533674,-0.04713949568079558,78.0,,,-86.68493670000002,36.064893,,,0.0,0.0,0.2181728623586515,0.0,6291.92060019718,-6217.620600197181,356.82434007367925,West,True
4,4,2151,1618577339.1,110.57085309363626,-0.006571111754460242,78.0,,,-86.6849145,36.0648717,,,0.0,0.0,0.0618954417129522,0.0,6295.0175874944825,-6220.717587494481,356.8089064556923,West,True
5,5,2152,1618577339.2,110.54496895795384,0.03622382963427746,78.0,,,-86.68489220000002,36.0648502,,,0.0,0.0,0.0,0.0,6298.137382930823,-6223.837382930823,356.83784797973436,West,True
6,6,2153,1618577339.3,110.53816338110666,0.08079054406249156,78.0,,,-86.6848698,36.0648288,,,0.0,0.0,0.0,0.0,6301.254464425407,-6226.9544644254065,356.78004518825514,West,True
7,7,2154,1618577339.4,110.65315050616155,0.12660037064249227,78.0,,,-86.6848477,36.0648073,,,0.0,0.0,0.0,0.0,6304.362741167452,-6230.062741167452,356.86651312132216,West,True
8,8,2155,1618577339.5,110.65030786312708,0.1730580214258422,78.0,,,-86.68482519999998,36.064786,,,0.0,0.0,0.0,0.0,6307.477172360288,-6233.177172360288,356.82303776126815,West,True
9,9,2156,1618577339.6,110.80472258984018,0.2195131108459581,77.94179935185561,,,-86.6848028,36.0647645,,,0.0,0.0,0.0,0.0,6310.602751755229,-6236.302751755229,356.881153105002,West,True
10,10,2157,1618577339.7,110.86622796235486,0.26528253428577275,77.44170396636706,,,-86.6847803,36.0647433,,,0.0,0.0,0.0,0.0,6313.708735942142,-6239.408735942142,356.75034039434786,West,True
11,11,2158,1618577339.8,110.99110098254282,0.30966991649379794,77.0,,,-86.6847583,36.0647217,,,0.0,0.0,0.0,0.0,6316.819853675494,-6242.519853675494,356.8370651404453,West,True
12,12,2159,1618577339.9,111.0754157505686,0.3519981355973115,77.0,,,-86.6847358,36.0647002,,,0.0,0.0,0.0,0.0,6319.951231817789,-6245.651231817786,356.8247542823118,West,True
13,13,2160,1618577340.0,111.18360102910258,0.391632198668298,77.0,,,-86.6847137,36.064679,,,0.0,0.0,0.0,0.0,6323.033927124729,-6248.7339271247265,356.82293125110425,West,True
14,14,2161,1618577340.1,111.36805765003756,0.4280141329774112,77.0,,,-86.6846913,36.0646575,,,0.0,0.0,0.0,0.0,6326.159508284461,-6251.85950828446,356.77906791929763,West,True
15,15,2162,1618577340.2,111.48,0.460682886393568,77.0,,,-86.684669,36.0646358,,,0.0,0.0,0.0,0.0,6329.296381426732,-6254.996381426732,356.8647921997882,West,True
16,16,2163,1618577340.3,111.58100431030468,0.4893019584650784,77.0,,,-86.6846463,36.0646143,,,0.0,0.0,0.0,0.0,6332.439401420211,-6258.139401420212,356.76488300612505,West,True
17,17,2164,1618577340.4,111.7887062160717,0.5136684908347716,77.0,,,-86.6846242,36.06459270000001,,,0.0,0.0,0.0,0.0,6335.556242129574,-6261.2562421295725,356.86474996323005,West,True
18,18,2165,1618577340.5,111.92300577824287,0.533723769318348,77.0,,,-86.6846015,36.0645712,,,0.0,0.0,0.0,0.0,6338.699262849294,-6264.399262849294,356.8075525603617,West,True
19,19,2166,1618577340.6,112.09888622120556,0.5495446505802907,76.9399657007814,,,-86.684579,36.0645495,,,0.0,0.0,0.0,0.0,6341.847654880692,-6267.547654880692,356.80753096491514,West,True
