,Unnamed: 0,index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
0,0,19244,1617661890.9,97.9226631656532,0.7458243611501696,25.0,,,-86.6850108,36.0649063,,,0.0,0.0,0.9739372137089932,0.0,37377.734001013065,-37303.43400101307,356.97411966126487,West,False
1,1,19245,1617661891.0,98.02582772248243,0.7312311142906718,25.0,,,-86.684991,36.06488820000001,,,0.0,0.0,0.7233810594529497,0.0,37380.42064403277,-37306.120644032766,356.9877846442824,West,True
2,2,19246,1617661891.1,98.24793503501571,0.7164931546431896,25.0,,,-86.68497099999998,36.06487,,,0.0,0.0,0.4728249051969061,0.0,37383.1275325196,-37308.8275325196,356.95739699000137,West,True
3,3,19247,1617661891.2,98.35016509370548,0.7018316051518199,25.0,,,-86.6849512,36.0648518,,,0.0,0.0,0.2222681535678698,0.0,37385.82251602471,-37311.52251602472,356.97122848771016,West,True
4,4,19248,1617661891.3,98.54027051204395,0.6874441375379137,25.443595604532298,,,-86.68493120000002,36.0648335,,,0.0,0.0,0.0,0.0,37388.53772835621,-37314.23772835621,356.88961300674964,West,True
5,5,19249,1617661891.4,98.59553639759682,0.6734995643855741,25.945281522601107,,,-86.6849113,36.0648148,,,0.0,0.0,0.0,0.0,37391.28056177884,-37316.98056177884,357.03555006141954,West,True
6,6,19250,1617661891.5,98.76675286212738,0.6601140440920451,26.0,,,-86.6848912,36.0647968,,,0.0,0.0,0.0,0.0,37393.97687990517,-37319.676879905164,356.92277788377845,West,True
7,7,19251,1617661891.6,98.8424756655973,0.6473504167396955,26.0,,,-86.6848713,36.0647783,,,0.0,0.0,0.0,0.0,37396.70289305254,-37322.40289305254,356.8905631735597,West,True
8,8,19252,1617661891.7,98.97845188399934,0.6351985229099557,26.0,,,-86.68485150000002,36.0647597,,,0.0,0.0,0.0,0.0,37399.43143591638,-37325.13143591639,356.96835684281797,West,True
9,9,19253,1617661891.8,99.02198179534894,0.6235828893596341,26.0,,,-86.6848313,36.0647412,,,0.0,0.0,0.0,0.0,37402.175218727614,-37327.87521872762,356.90504156065947,West,True
10,10,19254,1617661891.9,99.22856495768141,0.6123490276640996,26.44261178306485,,,-86.6848113,36.0647225,,,0.0,0.0,0.0,0.0,37404.92392368088,-37330.623923680876,356.9380609811284,West,True
11,11,19255,1617661892.0,99.33736452952499,0.6012794781327313,26.94301384179645,,,-86.6847913,36.064704,,,0.0,0.0,0.0,0.0,37407.6558442463,-37333.355844246296,356.92037251514364,West,True
12,12,19256,1617661892.1,99.40255089563827,0.5900854394013084,27.0,,,-86.6847712,36.0646853,,,0.0,0.0,0.0,0.0,37410.41043674424,-37336.11043674423,356.8884671813414,West,True
13,13,19257,1617661892.2,99.54600288379218,0.5784279373430137,27.0,,,-86.6847512,36.0646665,,,0.0,0.0,0.0,0.0,37413.16756381614,-37338.86756381614,356.93555201983503,West,True
14,14,19258,1617661892.3,99.6634159377138,0.5659131348297795,27.0,,,-86.684731,36.0646478,,,0.0,0.0,0.0,0.0,37415.92806058422,-37341.62806058422,356.88842956791643,West,True
15,15,19259,1617661892.4,99.76004716586974,0.5521147942755401,27.0,,,-86.684711,36.064629,,,0.0,0.0,0.0,0.0,37418.68518821542,-37344.38518821542,356.9355149704174,West,True
16,16,19260,1617661892.5,99.8859235920377,0.5365730896844605,27.0,,,-86.6846908,36.06461029999999,,,0.0,0.0,0.0,0.0,37421.44568555333,-37347.14568555333,356.9038423026655,West,True
17,17,19261,1617661892.6,100.03932872182669,0.5188166496537979,27.0,,,-86.68467070000001,36.0645915,,,0.0,0.0,0.0,0.0,37424.20868279734,-37349.90868279734,356.9191215047008,West,True
18,18,19262,1617661892.7,100.17335148693623,0.4983672525929752,27.0,,,-86.6846505,36.0645727,,,0.0,0.0,0.0,0.0,37426.97756612285,-37352.677566122846,356.8863914376452,West,True
19,19,19263,1617661892.8,100.2492855515768,0.4747624240053819,27.0,,,-86.6846303,36.0645537,,,0.0,0.0,0.0,0.0,37429.763277998085,-37355.46327799809,356.8222639876313,West,True
20,20,19264,1617661892.9,100.31617306958843,0.4475694163775909,27.443260813594232,,,-86.6846103,36.0645345,,,0.0,0.0,0.0,0.0,37432.554281052704,-37358.2542810527,356.8708938242254,West,True
