,Unnamed: 0,index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
0,0,18133,1618266409.2,55.453716212419216,-0.4107055628249043,35.0,,,-86.685001,36.0649152,,,0.0,0.0,1.0,0.0,37374.112449315115,-37299.81244931511,356.9163602146965,West,False
1,1,18134,1618266409.3,55.37705122024433,-0.4049382661726961,34.884253641138365,,,-86.6849893,36.0649043,,,0.0,0.0,1.0,0.0,37375.71712010699,-37301.417120106984,356.75166751729813,West,True
2,2,18135,1618266409.4,55.293245916744965,-0.39972040252771823,34.384267945823396,,,-86.6849785,36.064893700000006,,,0.0,0.0,1.0,0.0,37377.24408264201,-37302.94408264201,356.8628168657837,West,True
3,3,18136,1618266409.5,55.19934028940393,-0.3951909281031501,34.0,,,-86.684967,36.0648828,,,0.0,0.0,1.0,0.0,37378.837030021336,-37304.537030021325,356.83662471635176,West,True
4,4,18137,1618266409.6,55.06099439865788,-0.3914667026850831,34.0,,,-86.6849557,36.064872,,,0.0,0.0,1.0,0.0,37380.40986498208,-37306.10986498208,356.78054669452683,West,True
5,5,18138,1618266409.7,54.99902521367919,-0.38864341729673335,33.88463068763908,,,-86.6849447,36.0648613,,,0.0,0.0,1.0,0.0,37381.956854569726,-37307.65685456972,356.86429688212667,West,True
6,6,18139,1618266409.8,54.957952152411536,-0.3867919900499452,33.38498329862815,,,-86.6849333,36.0648505,,,0.0,0.0,1.0,0.0,37383.53550913437,-37309.23550913436,356.77971342451895,West,True
7,7,18140,1618266409.9,54.88781323343978,-0.385958114649078,33.0,,,-86.6849222,36.06483970000001,,,0.0,0.0,1.0,0.0,37385.09679568456,-37310.79679568456,356.8968754719512,West,True
8,8,18141,1618266410.0,54.80296241983238,-0.3861635226422194,33.0,,,-86.684911,36.0648292,,,0.0,0.0,1.0,0.0,37386.63842622123,-37312.33842622123,356.84055786475204,West,True
9,9,18142,1618266410.1,54.69701972982094,-0.387405398925146,33.0,,,-86.6849,36.0648187,,,0.0,0.0,1.0,0.0,37388.168378234586,-37313.86837823458,356.7493956391686,West,True
10,10,18143,1618266410.2,54.65262755758,-0.38966284522485856,33.0,,,-86.6848888,36.0648077,,,0.0,0.0,1.0,0.0,37389.75253151185,-37315.452531511844,356.8657828571932,West,True
11,11,18144,1618266410.3,54.51845702767088,-0.3928951427268373,32.883196254299996,,,-86.6848775,36.064797,,,0.0,0.0,1.0,0.0,37391.316893526666,-37317.01689352666,356.8405260359397,West,True
12,12,18145,1618266410.4,54.40573500360024,-0.3970516062956285,32.38273030888423,,,-86.6848665,36.0647865,,,0.0,0.0,1.0,0.0,37392.84684580154,-37318.54684580154,356.78046034385665,West,True
13,13,18146,1618266410.5,54.35943456007799,-0.4020662877062761,32.0,,,-86.68485550000004,36.0647758,,,0.0,0.0,0.95248382191437,0.0,37394.39383607452,-37320.09383607451,356.8083315207723,West,True
14,14,18147,1618266410.6,54.22825630348446,-0.4078689553892578,32.0,,,-86.6848443,36.064765,,,0.0,0.0,0.7856493648294047,0.0,37395.960882440566,-37321.66088244056,356.8404944942843,West,True
15,15,18148,1618266410.7,54.10786280861412,-0.4143744042126916,31.88345823054157,,,-86.6848333,36.0647545,,,0.0,0.0,0.618814509979718,0.0,37397.49083497535,-37323.190834975336,356.7804282143889,West,True
16,16,18149,1618266410.8,54.078518465502434,-0.4214939004089354,31.38430972127513,,,-86.6848223,36.0647438,,,0.0,0.0,0.4519800528947526,0.0,37399.037825506166,-37324.73782550617,356.81044469414724,West,True
17,17,18150,1618266410.9,53.944671528751755,-0.4291194049373864,31.0,,,-86.6848113,36.064733200000006,,,0.0,0.0,0.28514519804506605,0.0,37400.57628056902,-37326.276280569014,356.72035776811083,West,True
18,18,18151,1618266411.0,53.87000000000001,-0.43713728947889824,31.0,,,-86.6848003,36.0647223,,,0.0,0.0,0.1183107409601006,0.0,37402.14043978835,-37327.84043978835,356.7820645965389,West,True
19,19,18152,1618266411.1,53.80566244084936,-0.4454098575883497,31.0,,,-86.68478950000002,36.0647118,,,0.0,0.0,0.0,0.0,37403.65883705062,-37329.35883705062,356.84044243328066,West,True
20,20,18153,1618266411.2,53.621736789051646,-0.453794530450411,31.0,,,-86.68477850000002,36.0647013,,,0.0,0.0,0.0,0.0,37405.18879001687,-37330.88879001686,356.7211674943738,West,True
21,21,18154,1618266411.3,53.63231301217808,-0.4621254105129904,30.884906864694802,,,-86.68476779999996,36.0646907,,,0.0,0.0,0.0,0.0,37406.71005561947,-37332.41005561947,356.7820331534202,West,True
22,22,18155,1618266411.4,53.54562378469776,-0.4702402169815221,30.38543321432909,,,-86.68475699999998,36.06468020000001,,,0.0,0.0,0.0,0.0,37408.22845313041,-37333.92845313041,356.72086040424017,West,True
23,23,18156,1618266411.5,53.402372486891174,-0.47796288444238,30.0,,,-86.6847462,36.0646695,,,0.0,0.0,0.0,0.0,37409.764016849964,-37335.46401684996,356.7503178451792,West,True
24,24,18157,1618266411.6,53.33137237304614,-0.4851376769270294,30.0,,,-86.6847352,36.0646587,,,0.0,0.0,0.0,0.0,37411.31957626272,-37337.01957626271,356.75085811636615,West,True
25,25,18158,1618266411.7,53.23592248357818,-0.4916111135385807,30.0,,,-86.6847243,36.064648,,,0.0,0.0,0.0,0.0,37412.86083823859,-37338.560838238576,356.7819910675199,West,True
26,26,18159,1618266411.8,53.091077438556425,-0.4972695769115616,30.0,,,-86.6847135,36.0646375,,,0.0,0.0,0.0,0.0,37414.379236086366,-37340.07923608637,356.6902390773787,West,True
27,27,18160,1618266411.9,52.998637804956964,-0.5020170148253488,30.0,,,-86.684703,36.064627,,,0.0,0.0,0.0,0.0,37415.8805374205,-37341.5805374205,356.69022862576537,West,True
28,28,18161,1618266412.0,52.87000000000001,-0.5058106720486151,30.0,,,-86.68469250000004,36.0646165,,,0.0,0.0,0.0,0.0,37417.38183883301,-37343.081838833,356.78196029974856,West,True
29,29,18162,1618266412.1,52.76800849241357,-0.5086311453422812,30.0,,,-86.6846817,36.064606,,,0.0,0.0,0.0,0.0,37418.90023693071,-37344.600236930695,356.69020723884654,West,True
30,30,18163,1618266412.2,52.66210629397224,-0.5105112255200728,30.0,,,-86.684671,36.0645953,,,0.0,0.0,0.0,0.0,37420.43013472328,-37346.13013472327,356.78193949026627,West,True
31,31,18164,1618266412.3,52.56351288718581,-0.5114968511599641,30.0,,,-86.68466020000002,36.0645848,,,0.0,0.0,0.0,0.0,37421.948532986586,-37347.64853298658,356.81365733270485,West,True
32,32,18165,1618266412.4,52.44861486117682,-0.5116660311203822,30.0,,,-86.6846495,36.0645745,,,0.0,0.0,0.0,0.0,37423.44410228682,-37349.14410228682,356.7519073658661,West,True
33,33,18166,1618266412.5,52.35595174995218,-0.5110822834450164,30.0,,,-86.68463879999999,36.064564,,,0.0,0.0,0.0,0.0,37424.9567699027,-37350.6567699027,356.72132106887176,West,True
34,34,18167,1618266412.6,52.260205640092316,-0.5098036216076052,30.0,,,-86.6846282,36.0645535,,,0.0,0.0,0.0,0.0,37426.46373860242,-37352.163738602416,356.8136266718692,West,True
35,35,18168,1618266412.7,52.09210480301121,-0.5078336214146704,30.0,,,-86.6846175,36.0645432,,,0.0,0.0,0.0,0.0,37427.95930814872,-37353.65930814872,356.7818877326792,West,True
36,36,18169,1618266412.8,51.89344260061581,-0.5051241377804124,30.0,,,-86.6846067,36.06453270000001,,,0.0,0.0,0.0,0.0,37429.477706823236,-37355.17770682323,356.72158626747483,West,True
37,37,18170,1618266412.9,51.881879760228955,-0.5015327149021588,30.0,,,-86.6845962,36.0645223,,,0.0,0.0,0.0,0.0,37430.97037780433,-37356.67037780434,356.81359601446275,West,True
38,38,18171,1618266413.0,51.74460571333204,-0.4968262245875842,30.0,,,-86.6845855,36.064512,,,0.0,0.0,0.0,0.0,37432.46594759591,-37358.16594759591,356.75302101304186,West,True
39,39,18172,1618266413.1,51.63054191702432,-0.4906555174755026,30.0,,,-86.684575,36.06450170000001,,,0.0,0.0,0.0,0.0,37433.95002070605,-37359.65002070605,356.72155501648064,West,True
40,40,18173,1618266413.2,51.57877453518262,-0.4825684936597148,30.0,,,-86.68456450000002,36.06449129999999,,,0.0,0.0,0.0,0.0,37435.44269192209,-37361.14269192208,356.81356565446816,West,True
41,41,18174,1618266413.3,51.440652995846605,-0.4720112950926364,30.0,,,-86.68455379999996,36.064481,,,0.0,0.0,0.0,0.0,37436.938261957584,-37362.63826195757,356.81472048944624,West,True
42,42,18175,1618266413.4,51.320873952059905,-0.4583561235359588,30.0,,,-86.68454320000002,36.0644708,,,0.0,0.0,0.0,0.0,37438.41953647607,-37364.119536476064,356.7853452809259,West,True
43,43,18176,1618266413.5,51.27684136170989,-0.4409314429181812,30.11504320376375,,,-86.6845328,36.06446070000001,,,0.0,0.0,0.0,0.0,37439.88074890969,-37365.580748909684,356.81470038179236,West,True
44,44,18177,1618266413.6,51.11489792265298,-0.4190621030229672,30.61486266672864,,,-86.6845222,36.0644505,,,0.0,0.0,0.0,0.0,37441.36202358773,-37367.06202358772,356.72180554261774,West,True
45,45,18178,1618266413.7,50.96971778482912,-0.3921208685825124,31.0,,,-86.6845118,36.0644402,,,0.0,0.0,0.0,0.0,37442.840397228494,-37368.540397228484,356.721492733513,West,True
46,46,18179,1618266413.8,50.963992921228076,-0.3595698110132248,31.0,,,-86.6845013,36.06442979999999,,,0.0,0.0,0.0,0.0,37444.333068911204,-37370.0330689112,356.7862299812938,West,True
47,47,18180,1618266413.9,50.77916107721246,-0.32101723049216996,31.0,,,-86.68449100000002,36.0644198,,,0.0,0.0,0.0,0.0,37445.77998501838,-37371.47998501838,356.62589347417145,West,True
48,48,18181,1618266414.0,50.69587886105242,-0.2762453909314088,31.0,,,-86.68448070000002,36.0644093,,,0.0,0.0,0.0,0.0,37447.270052347456,-37372.97005234745,356.8805800054207,West,True
49,49,18182,1618266414.1,50.647131776571854,-0.2252555677625995,31.0,,,-86.6844703,36.0643995,,,0.0,0.0,0.0,0.0,37448.70578498239,-37374.40578498239,356.78436723503165,West,True
50,50,18183,1618266414.2,50.522630512827476,-0.1682710393543323,31.0,,,-86.6844598,36.0643893,,,0.0,0.0,0.0,0.0,37450.18129462487,-37375.881294624865,356.78809527083234,West,True
51,51,18184,1618266414.3,50.51154206469222,-0.10575927116166642,31.11572573777853,,,-86.6844497,36.0643795,,,0.0,0.0,0.0,0.0,37451.59961785063,-37377.29961785062,356.84727086686684,West,True
52,52,18185,1618266414.4,50.51821546525336,-0.03840838611466061,31.615257089569567,,,-86.6844392,36.0643695,,,0.0,0.0,0.0,0.0,37453.05810245374,-37378.758102453736,356.81700825662864,West,True
53,53,18186,1618266414.5,50.42389220355064,0.03287490362697125,32.0,,,-86.68442879999998,36.0643595,,,0.0,0.0,0.0,0.0,37454.510786782346,-37380.210786782336,356.7226571072325,West,True
54,54,18187,1618266414.6,50.530367960337756,0.10700811561054033,32.0,,,-86.68441870000002,36.0643495,,,0.0,0.0,0.0,0.0,37455.94626721475,-37381.646267214746,356.88052185475533,West,True
55,55,18188,1618266414.7,50.551562958519824,0.1827534635998221,32.0,,,-86.6844083,36.06433970000001,,,0.0,0.0,0.0,0.0,37457.382000311714,-37383.08200031171,356.8182123608402,West,True
