33.315,0,33.786,33.786,-0.028356
36.693,3.3784,33.788,33.783,-0.028356
40.072,6.7566,33.79,33.78,-0.028356
43.451,10.134,33.792,33.777,-0.028356
46.831,13.512,33.794,33.774,-0.028356
50.21,16.889,33.796,33.772,-0.028356
53.59,20.266,33.797,33.769,-0.028356
56.969,23.643,33.798,33.766,-0.028356
60.349,27.019,33.799,33.763,-0.028356
63.729,30.396,33.799,33.76,-0.028356
67.109,33.772,33.799,33.757,-0.028021
70.489,37.147,33.799,33.755,-0.028021
73.869,40.522,33.798,33.752,-0.028021
77.249,43.897,33.797,33.749,-0.028021
80.628,47.272,33.796,33.746,-0.028021
84.008,50.647,33.795,33.743,-0.028021
87.387,54.021,33.793,33.741,-0.028021
90.766,57.395,33.791,33.738,-0.028021
94.145,60.768,33.789,33.735,-0.028021
97.524,64.142,33.786,33.732,-0.028021
100.9,67.515,33.784,33.729,-0.027686
104.28,70.888,33.781,33.727,-0.027686
107.66,74.26,33.778,33.724,-0.027686
111.04,77.632,33.774,33.721,-0.027686
114.41,81.004,33.771,33.718,-0.027686
117.79,84.376,33.767,33.715,-0.027686
121.17,87.747,33.763,33.713,-0.027686
124.54,91.119,33.759,33.71,-0.027686
127.92,94.489,33.755,33.707,-0.027686
131.29,97.86,33.75,33.704,-0.027686
134.67,101.23,33.745,33.702,-0.027351
138.04,104.6,33.741,33.699,-0.027351
141.42,107.97,33.735,33.696,-0.027351
144.79,111.34,33.73,33.693,-0.027351
148.16,114.71,33.724,33.691,-0.027351
151.54,118.08,33.719,33.688,-0.027351
154.91,121.45,33.713,33.685,-0.027351
158.28,124.81,33.707,33.682,-0.027351
161.65,128.18,33.701,33.68,-0.027351
165.02,131.55,33.694,33.677,-0.027351
168.39,134.92,33.688,33.674,-0.027016
171.76,138.29,33.682,33.672,-0.027016
175.12,141.65,33.675,33.669,-0.027016
178.49,145.02,33.669,33.666,-0.027016
181.86,148.39,33.662,33.663,-0.027016
185.22,151.75,33.656,33.661,-0.027016
188.59,155.12,33.649,33.658,-0.027016
191.95,158.48,33.643,33.655,-0.027016
195.32,161.85,33.636,33.653,-0.027016
198.68,165.21,33.63,33.65,-0.027016
202.04,168.58,33.624,33.647,-0.026681
205.4,171.94,33.617,33.645,-0.026681
208.77,175.31,33.611,33.642,-0.026681
212.13,178.67,33.604,33.639,-0.026681
215.49,182.04,33.598,33.637,-0.026681
218.85,185.4,33.592,33.634,-0.026681
222.21,188.76,33.586,33.631,-0.026681
225.56,192.13,33.579,33.629,-0.026681
228.92,195.49,33.573,33.626,-0.026681
232.28,198.85,33.566,33.623,-0.026681
235.63,202.21,33.56,33.621,-0.026346
238.99,205.57,33.553,33.618,-0.026346
242.35,208.94,33.547,33.615,-0.026346
245.7,212.3,33.541,33.613,-0.026346
249.05,215.66,33.534,33.61,-0.026346
252.41,219.02,33.528,33.607,-0.026346
255.76,222.38,33.521,33.605,-0.026346
259.11,225.74,33.515,33.602,-0.026346
262.46,229.1,33.508,33.599,-0.026346
265.81,232.46,33.502,33.597,-0.026346
269.16,235.82,33.496,33.594,-0.026012
272.51,239.18,33.489,33.592,-0.026012
275.86,242.54,33.483,33.589,-0.026012
279.21,245.9,33.477,33.586,-0.026012
282.56,249.26,33.471,33.584,-0.026012
285.9,252.61,33.464,33.581,-0.026012
289.25,255.97,33.458,33.579,-0.026012
292.59,259.33,33.452,33.576,-0.026012
295.94,262.69,33.445,33.573,-0.026012
299.28,266.04,33.438,33.571,-0.026012
302.63,269.4,33.432,33.568,-0.025677
305.97,272.76,33.425,33.566,-0.025677
309.31,276.11,33.419,33.563,-0.025677
312.65,279.47,33.412,33.561,-0.025677
315.99,282.83,33.405,33.558,-0.025677
319.33,286.18,33.399,33.555,-0.025677
322.67,289.54,33.392,33.553,-0.025677
326.01,292.89,33.385,33.55,-0.025677
329.35,296.25,33.378,33.548,-0.025677
332.69,299.6,33.371,33.545,-0.025677
336.02,302.96,33.364,33.543,-0.025342
339.36,306.31,33.357,33.54,-0.025342
342.7,309.66,33.35,33.537,-0.025342
346.03,313.02,33.343,33.535,-0.025342
349.36,316.37,33.337,33.532,-0.025342
352.7,319.72,33.33,33.53,-0.025342
356.03,323.08,33.323,33.527,-0.025342
359.36,326.43,33.317,33.525,-0.025342
362.69,329.78,33.31,33.522,-0.025342
366.02,333.13,33.304,33.52,-0.025342
369.35,336.49,33.298,33.517,-0.025007
372.68,339.84,33.287,33.515,-0.025007
376.01,343.19,33.276,33.512,-0.025007
379.34,346.54,33.266,33.51,-0.025007
382.67,349.89,33.255,33.507,-0.025007
385.99,353.24,33.244,33.505,-0.025007
389.31,356.59,33.233,33.502,-0.025007
392.64,359.94,33.223,33.5,-0.025007
395.96,363.29,33.212,33.497,-0.025007
399.28,366.64,33.201,33.495,-0.025007
402.6,369.99,33.19,33.492,-0.024672
405.92,373.34,33.18,33.49,-0.024672
409.23,376.69,33.169,33.487,-0.024672
412.55,380.04,33.159,33.485,-0.024672
415.87,383.39,33.148,33.482,-0.024672
419.18,386.73,33.138,33.48,-0.024672
422.49,390.08,33.128,33.477,-0.024672
425.81,393.43,33.117,33.475,-0.024672
429.12,396.78,33.107,33.472,-0.024672
432.43,400.12,33.098,33.47,-0.024672
435.74,403.47,33.088,33.468,-0.024337
439.05,406.82,33.078,33.465,-0.024337
442.35,410.16,33.069,33.463,-0.024337
445.66,413.51,33.06,33.46,-0.024337
448.96,416.86,33.051,33.458,-0.024337
452.27,420.2,33.042,33.455,-0.024337
455.57,423.55,33.034,33.453,-0.024337
458.88,426.89,33.025,33.45,-0.024337
462.18,430.24,33.017,33.448,-0.024337
465.48,433.58,33.009,33.446,-0.024337
468.78,436.93,33.002,33.443,-0.024002
472.08,440.27,32.994,33.441,-0.024002
475.38,443.61,32.987,33.438,-0.024002
478.68,446.96,32.979,33.436,-0.024002
481.98,450.3,32.972,33.434,-0.024002
485.27,453.65,32.965,33.431,-0.024002
488.57,456.99,32.958,33.429,-0.024002
491.86,460.33,32.951,33.426,-0.024002
495.16,463.67,32.945,33.424,-0.024002
498.45,467.02,32.938,33.422,-0.024002
501.75,470.36,32.932,33.419,-0.023667
505.04,473.7,32.926,33.417,-0.023667
508.33,477.04,32.92,33.414,-0.023667
511.62,480.38,32.914,33.412,-0.023667
514.91,483.72,32.908,33.41,-0.023667
518.2,487.06,32.903,33.407,-0.023667
521.49,490.41,32.897,33.405,-0.023667
524.78,493.75,32.892,33.403,-0.023667
528.07,497.09,32.887,33.4,-0.023667
531.36,500.43,32.882,33.398,-0.023667
534.65,503.77,32.878,33.396,-0.023332
537.94,507.1,32.873,33.393,-0.023332
541.22,510.44,32.869,33.391,-0.023332
544.51,513.78,32.865,33.389,-0.023332
547.8,517.12,32.86,33.386,-0.023332
551.08,520.46,32.856,33.384,-0.023332
554.37,523.8,32.852,33.382,-0.023332
557.65,527.14,32.848,33.379,-0.023332
560.94,530.47,32.845,33.377,-0.023332
564.22,533.81,32.841,33.375,-0.023332
567.51,537.15,32.837,33.372,-0.022997
570.79,540.49,32.833,33.37,-0.022997
574.07,543.82,32.829,33.368,-0.022997
577.36,547.16,32.825,33.365,-0.022997
580.64,550.5,32.821,33.363,-0.022997
583.92,553.83,32.817,33.361,-0.022997
587.2,557.17,32.814,33.358,-0.022997
590.48,560.5,32.81,33.356,-0.022997
593.76,563.84,32.806,33.354,-0.022997
597.04,567.17,32.803,33.351,-0.022997
600.32,570.51,32.799,33.349,-0.022662
603.6,573.84,32.796,33.347,-0.022662
606.88,577.18,32.792,33.345,-0.022662
610.16,580.51,32.789,33.342,-0.022662
613.44,583.85,32.785,33.34,-0.022662
616.72,587.18,32.782,33.338,-0.022662
620,590.52,32.778,33.336,-0.022662
623.27,593.85,32.774,33.333,-0.022662
626.55,597.18,32.771,33.331,-0.022662
629.83,600.51,32.767,33.329,-0.022662
633.11,603.85,32.763,33.327,-0.022327
636.38,607.18,32.76,33.324,-0.022327
639.66,610.51,32.756,33.322,-0.022327
642.93,613.84,32.752,33.32,-0.022327
646.21,617.18,32.748,33.318,-0.022327
649.48,620.51,32.744,33.315,-0.022327
652.76,623.84,32.741,33.313,-0.022327
656.03,627.17,32.737,33.311,-0.022327
659.3,630.5,32.733,33.309,-0.022327
662.58,633.83,32.729,33.306,-0.022327
665.85,637.16,32.725,33.304,-0.021992
669.12,640.49,32.721,33.302,-0.021992
672.39,643.82,32.717,33.3,-0.021992
675.67,647.15,32.713,33.298,-0.021992
678.94,650.48,32.709,33.295,-0.021992
682.21,653.81,32.705,33.293,-0.021992
685.48,657.14,32.702,33.291,-0.021992
688.75,660.47,32.698,33.289,-0.021992
692.02,663.8,32.694,33.287,-0.021992
695.29,667.13,32.69,33.284,-0.021992
698.56,670.46,32.687,33.282,-0.021657
701.82,673.78,32.683,33.28,-0.021657
705.09,677.11,32.679,33.278,-0.021657
708.36,680.44,32.675,33.276,-0.021657
711.63,683.77,32.672,33.274,-0.021657
714.89,687.09,32.668,33.271,-0.021657
718.16,690.42,32.665,33.269,-0.021657
721.43,693.75,32.662,33.267,-0.021657
724.69,697.07,32.659,33.265,-0.021657
727.96,700.4,32.656,33.263,-0.021657
731.22,703.73,32.654,33.261,-0.021323
734.49,707.05,32.651,33.258,-0.021323
737.75,710.38,32.649,33.256,-0.021323
741.02,713.7,32.647,33.254,-0.021323
744.28,717.03,32.645,33.252,-0.021323
747.55,720.36,32.643,33.25,-0.021323
750.81,723.68,32.642,33.248,-0.021323
754.08,727,32.64,33.246,-0.021323
757.34,730.33,32.639,33.243,-0.021323
760.6,733.65,32.637,33.241,-0.021323
763.87,736.98,32.636,33.239,-0.020988
767.13,740.3,32.635,33.237,-0.020988
770.39,743.62,32.634,33.235,-0.020988
773.66,746.95,32.633,33.233,-0.020988
776.92,750.27,32.632,33.231,-0.020988
780.18,753.59,32.631,33.229,-0.020988
783.45,756.92,32.63,33.227,-0.020988
786.71,760.24,32.63,33.225,-0.020988
789.97,763.56,32.629,33.222,-0.020988
793.24,766.88,32.629,33.22,-0.020988
796.5,770.21,32.629,33.218,-0.020653
799.76,773.53,32.629,33.216,-0.020653
803.03,776.85,32.629,33.214,-0.020653
806.29,780.17,32.629,33.212,-0.020653
809.55,783.49,32.63,33.21,-0.020653
812.81,786.81,32.63,33.208,-0.020653
816.08,790.13,32.631,33.206,-0.020653
819.34,793.45,32.632,33.204,-0.020653
822.6,796.77,32.633,33.202,-0.020653
825.87,800.09,32.634,33.2,-0.020653
829.13,803.41,32.636,33.198,-0.020318
832.39,806.73,32.637,33.196,-0.020318
835.66,810.05,32.638,33.194,-0.020318
838.92,813.37,32.64,33.191,-0.020318
842.19,816.69,32.642,33.189,-0.020318
845.45,820.01,32.643,33.187,-0.020318
848.71,823.33,32.645,33.185,-0.020318
851.98,826.65,32.646,33.183,-0.020318
855.24,829.97,32.648,33.181,-0.020318
858.51,833.28,32.65,33.179,-0.020318
861.77,836.6,32.652,33.177,-0.019983
865.04,839.92,32.653,33.175,-0.019983
868.3,843.24,32.655,33.173,-0.019983
871.57,846.55,32.657,33.171,-0.019983
874.84,849.87,32.658,33.169,-0.019983
878.1,853.19,32.66,33.167,-0.019983
881.37,856.5,32.662,33.165,-0.019983
884.63,859.82,32.663,33.163,-0.019983
887.9,863.14,32.665,33.161,-0.019983
891.17,866.45,32.667,33.159,-0.019983
894.43,869.77,32.669,33.157,-0.019648
897.7,873.08,32.671,33.155,-0.019648
900.97,876.4,32.672,33.153,-0.019648
904.24,879.71,32.674,33.151,-0.019648
907.5,883.03,32.676,33.149,-0.019648
910.77,886.34,32.678,33.147,-0.019648
914.04,889.66,32.679,33.145,-0.019648
