37.324,0,34.749,34.749,0.066135
40.799,3.4752,34.749,34.755,0.066135
44.274,6.9511,34.749,34.762,0.066135
47.748,10.428,34.749,34.769,0.066135
51.223,13.905,34.748,34.775,0.066135
54.698,17.383,34.748,34.782,0.066135
58.173,20.861,34.748,34.788,0.066135
61.648,24.34,34.747,34.795,0.066135
65.122,27.82,34.747,34.802,0.066135
68.597,31.301,34.746,34.808,0.066135
72.072,34.782,34.745,34.815,0.063021
75.546,38.264,34.745,34.821,0.063021
79.02,41.746,34.744,34.828,0.063021
82.495,45.229,34.743,34.834,0.063021
85.969,48.713,34.742,34.84,0.063021
89.443,52.197,34.741,34.846,0.063021
92.917,55.682,34.741,34.853,0.063021
96.391,59.168,34.74,34.859,0.063021
99.865,62.654,34.739,34.865,0.063021
103.34,66.141,34.738,34.872,0.063021
106.81,69.628,34.737,34.878,0.059907
110.29,73.116,34.736,34.884,0.059907
113.76,76.605,34.735,34.89,0.059907
117.23,80.094,34.734,34.896,0.059907
120.71,83.584,34.733,34.902,0.059907
124.18,87.075,34.732,34.908,0.059907
127.65,90.566,34.731,34.914,0.059907
131.13,94.057,34.731,34.92,0.059907
134.6,97.55,34.73,34.926,0.059907
138.07,101.04,34.729,34.932,0.059907
141.55,104.54,34.728,34.938,0.056793
145.02,108.03,34.727,34.944,0.056793
148.49,111.52,34.726,34.949,0.056793
151.96,115.02,34.725,34.955,0.056793
155.44,118.52,34.724,34.961,0.056793
158.91,122.01,34.724,34.966,0.056793
162.38,125.51,34.723,34.972,0.056793
165.85,129.01,34.722,34.978,0.056793
169.32,132.5,34.722,34.983,0.056793
172.8,136,34.722,34.989,0.056793
176.27,139.5,34.721,34.995,0.05368
179.74,143,34.721,35,0.05368
183.21,146.5,34.721,35.005,0.05368
186.69,150,34.72,35.011,0.05368
190.16,153.5,34.72,35.016,0.05368
193.63,157.01,34.72,35.021,0.05368
197.1,160.51,34.72,35.027,0.05368
200.57,164.01,34.72,35.032,0.05368
204.05,167.52,34.72,35.038,0.05368
207.52,171.02,34.72,35.043,0.05368
210.99,174.52,34.72,35.048,0.050566
214.46,178.03,34.721,35.053,0.050566
217.93,181.53,34.721,35.058,0.050566
221.41,185.04,34.721,35.063,0.050566
224.88,188.55,34.722,35.069,0.050566
228.35,192.05,34.722,35.074,0.050566
231.82,195.56,34.722,35.079,0.050566
235.29,199.07,34.723,35.084,0.050566
238.77,202.58,34.723,35.089,0.050566
242.24,206.09,34.724,35.094,0.050566
245.71,209.6,34.724,35.099,0.047452
249.18,213.11,34.725,35.104,0.047452
252.66,216.62,34.725,35.108,0.047452
256.13,220.13,34.726,35.113,0.047452
259.6,223.64,34.726,35.118,0.047452
263.07,227.15,34.727,35.123,0.047452
266.55,230.67,34.727,35.127,0.047452
270.02,234.18,34.728,35.132,0.047452
273.49,237.69,34.728,35.137,0.047452
276.97,241.21,34.729,35.142,0.047452
280.44,244.72,34.729,35.146,0.044338
283.91,248.23,34.73,35.151,0.044338
287.38,251.75,34.731,35.155,0.044338
290.86,255.27,34.731,35.16,0.044338
294.33,258.78,34.732,35.164,0.044338
297.8,262.3,34.733,35.168,0.044338
301.28,265.82,34.734,35.173,0.044338
304.75,269.33,34.734,35.177,0.044338
308.22,272.85,34.735,35.182,0.044338
311.7,276.37,34.736,35.186,0.044338
315.17,279.89,34.737,35.191,0.041224
318.64,283.41,34.737,35.195,0.041224
322.12,286.93,34.738,35.199,0.041224
325.59,290.45,34.739,35.203,0.041224
329.07,293.97,34.74,35.207,0.041224
332.54,297.49,34.741,35.211,0.041224
336.01,301.01,34.742,35.215,0.041224
339.49,304.53,34.743,35.22,0.041224
342.96,308.05,34.744,35.224,0.041224
346.44,311.58,34.745,35.228,0.041224
349.91,315.1,34.746,35.232,0.03811
353.39,318.62,34.747,35.236,0.03811
356.86,322.15,34.748,35.24,0.03811
360.34,325.67,34.749,35.243,0.03811
363.81,329.2,34.75,35.247,0.03811
367.29,332.72,34.751,35.251,0.03811
370.76,336.25,34.752,35.255,0.03811
374.24,339.77,34.753,35.259,0.03811
377.71,343.3,34.754,35.262,0.03811
381.19,346.82,34.755,35.266,0.03811
384.66,350.35,34.757,35.27,0.034996
388.14,353.88,34.763,35.273,0.034996
391.62,357.41,34.769,35.277,0.034996
395.09,360.93,34.775,35.28,0.034996
398.57,364.46,34.78,35.284,0.034996
402.05,367.99,34.786,35.287,0.034996
405.53,371.52,34.791,35.291,0.034996
409.01,375.05,34.797,35.294,0.034996
412.49,378.58,34.802,35.298,0.034996
415.97,382.11,34.807,35.301,0.034996
419.45,385.64,34.812,35.305,0.031882
422.93,389.17,34.817,35.308,0.031882
426.41,392.7,34.821,35.311,0.031882
429.89,396.23,34.826,35.315,0.031882
433.38,399.76,34.83,35.318,0.031882
436.86,403.29,34.834,35.321,0.031882
440.34,406.83,34.838,35.324,0.031882
443.83,410.36,34.842,35.327,0.031882
447.31,413.89,34.846,35.33,0.031882
450.8,417.43,34.849,35.334,0.031882
454.28,420.96,34.853,35.337,0.028768
457.77,424.49,34.856,35.34,0.028768
461.25,428.03,34.86,35.343,0.028768
464.74,431.56,34.863,35.345,0.028768
468.23,435.1,34.866,35.348,0.028768
471.71,438.63,34.869,35.351,0.028768
475.2,442.17,34.872,35.354,0.028768
478.69,445.7,34.874,35.357,0.028768
482.17,449.24,34.877,35.36,0.028768
485.66,452.77,34.88,35.363,0.028768
489.15,456.31,34.882,35.366,0.025654
492.64,459.85,34.885,35.368,0.025654
496.13,463.38,34.887,35.371,0.025654
499.62,466.92,34.89,35.373,0.025654
503.11,470.46,34.892,35.376,0.025654
506.59,474,34.894,35.378,0.025654
510.08,477.53,34.896,35.381,0.025654
513.57,481.07,34.899,35.384,0.025654
517.06,484.61,34.901,35.386,0.025654
520.55,488.15,34.903,35.389,0.025654
524.04,491.69,34.905,35.391,0.02254
527.54,495.23,34.907,35.394,0.02254
531.03,498.77,34.908,35.396,0.02254
534.52,502.31,34.91,35.398,0.02254
538.01,505.85,34.912,35.4,0.02254
541.5,509.39,34.914,35.403,0.02254
544.99,512.93,34.915,35.405,0.02254
548.48,516.47,34.917,35.407,0.02254
551.97,520.01,34.918,35.409,0.02254
555.47,523.55,34.92,35.412,0.02254
558.96,527.09,34.921,35.414,0.019426
562.45,530.63,34.923,35.416,0.019426
565.94,534.17,34.924,35.418,0.019426
569.44,537.72,34.926,35.42,0.019426
572.93,541.26,34.928,35.422,0.019426
576.42,544.8,34.93,35.424,0.019426
579.91,548.34,34.931,35.425,0.019426
583.41,551.89,34.933,35.427,0.019426
586.9,555.43,34.935,35.429,0.019426
590.39,558.97,34.937,35.431,0.019426
593.89,562.51,34.939,35.433,0.016312
597.38,566.06,34.942,35.435,0.016312
600.88,569.6,34.944,35.437,0.016312
604.37,573.15,34.946,35.438,0.016312
607.87,576.69,34.949,35.44,0.016312
611.36,580.23,34.952,35.441,0.016312
614.86,583.78,34.954,35.443,0.016312
