30.021,0,30.859,30.859,0.060308
33.108,3.0862,30.876,30.865,0.060308
36.197,6.173,30.893,30.871,0.060308
39.287,9.2605,30.909,30.877,0.060308
42.378,12.348,30.926,30.883,0.060308
45.472,15.437,30.942,30.889,0.060308
48.567,18.526,30.958,30.895,0.060308
51.663,21.616,30.974,30.901,0.060308
54.762,24.707,30.99,30.907,0.060308
57.861,27.798,31.005,30.913,0.060308
60.963,30.889,31.02,30.919,0.059268
64.065,33.982,31.035,30.925,0.059268
67.17,37.074,31.05,30.931,0.059268
70.275,40.168,31.065,30.937,0.059268
73.383,43.262,31.079,30.943,0.059268
76.491,46.356,31.093,30.949,0.059268
79.601,49.452,31.107,30.955,0.059268
82.713,52.547,31.121,30.961,0.059268
85.825,55.644,31.134,30.967,0.059268
88.939,58.741,31.147,30.973,0.059268
92.055,61.838,31.16,30.979,0.058228
95.171,64.937,31.172,30.985,0.058228
98.289,68.035,31.184,30.99,0.058228
101.41,71.135,31.196,30.996,0.058228
104.53,74.235,31.208,31.002,0.058228
107.65,77.335,31.22,31.008,0.058228
110.77,80.436,31.231,31.014,0.058228
113.9,83.538,31.242,31.02,0.058228
117.02,86.64,31.253,31.025,0.058228
120.15,89.743,31.263,31.031,0.058228
123.27,92.846,31.274,31.037,0.057188
126.4,95.95,31.284,31.043,0.057188
129.53,99.055,31.294,31.048,0.057188
132.66,102.16,31.304,31.054,0.057188
135.79,105.27,31.314,31.06,0.057188
138.92,108.37,31.323,31.066,0.057188
142.06,111.48,31.332,31.071,0.057188
145.19,114.59,31.342,31.077,0.057188
148.32,117.69,31.35,31.083,0.057188
151.46,120.8,31.359,31.088,0.057188
154.6,123.91,31.368,31.094,0.056148
157.73,127.02,31.377,31.1,0.056148
160.87,130.13,31.385,31.105,0.056148
164.01,133.24,31.393,31.111,0.056148
167.15,136.35,31.401,31.117,0.056148
170.29,139.47,31.409,31.122,0.056148
173.43,142.58,31.416,31.128,0.056148
176.57,145.69,31.424,31.133,0.056148
179.72,148.81,31.431,31.139,0.056148
182.86,151.92,31.438,31.145,0.056148
186,155.03,31.445,31.15,0.055109
189.15,158.15,31.452,31.156,0.055109
192.29,161.27,31.458,31.161,0.055109
195.44,164.38,31.465,31.167,0.055109
198.59,167.5,31.471,31.172,0.055109
201.73,170.62,31.477,31.178,0.055109
204.88,173.73,31.483,31.183,0.055109
208.03,176.85,31.489,31.189,0.055109
211.18,179.97,31.495,31.194,0.055109
214.33,183.09,31.501,31.2,0.055109
217.48,186.21,31.506,31.205,0.054069
220.63,189.33,31.512,31.211,0.054069
223.78,192.45,31.517,31.216,0.054069
226.93,195.58,31.522,31.222,0.054069
230.09,198.7,31.527,31.227,0.054069
233.24,201.82,31.532,31.232,0.054069
236.39,204.94,31.536,31.238,0.054069
239.55,208.07,31.541,31.243,0.054069
242.7,211.19,31.546,31.249,0.054069
245.86,214.32,31.55,31.254,0.054069
249.01,217.44,31.554,31.259,0.053029
252.17,220.57,31.558,31.265,0.053029
255.32,223.7,31.562,31.27,0.053029
258.48,226.82,31.566,31.275,0.053029
261.64,229.95,31.569,31.281,0.053029
264.79,233.08,31.572,31.286,0.053029
267.95,236.21,31.576,31.291,0.053029
271.11,239.34,31.579,31.297,0.053029
274.27,242.47,31.582,31.302,0.053029
277.42,245.6,31.585,31.307,0.053029
280.58,248.73,31.587,31.313,0.051989
283.74,251.86,31.59,31.318,0.051989
286.9,254.99,31.592,31.323,0.051989
290.06,258.13,31.595,31.328,0.051989
293.22,261.26,31.597,31.333,0.051989
296.38,264.39,31.599,31.339,0.051989
299.54,267.53,31.601,31.344,0.051989
302.7,270.66,31.603,31.349,0.051989
305.86,273.8,31.605,31.354,0.051989
309.02,276.93,31.606,31.359,0.051989
312.18,280.07,31.608,31.365,0.050949
315.34,283.21,31.61,31.37,0.050949
318.5,286.34,31.611,31.375,0.050949
321.66,289.48,31.613,31.38,0.050949
324.83,292.62,31.614,31.385,0.050949
327.99,295.76,31.615,31.39,0.050949
331.15,298.9,31.617,31.395,0.050949
334.31,302.04,31.618,31.4,0.050949
337.47,305.18,31.619,31.405,0.050949
340.63,308.32,31.62,31.41,0.050949
343.8,311.46,31.622,31.415,0.049909
346.96,314.6,31.636,31.42,0.049909
350.12,317.74,31.65,31.425,0.049909
353.29,320.89,31.665,31.43,0.049909
356.46,324.03,31.679,31.435,0.049909
359.63,327.17,31.693,31.44,0.049909
362.8,330.32,31.707,31.445,0.049909
365.97,333.46,31.722,31.45,0.049909
369.14,336.61,31.736,31.455,0.049909
372.31,339.75,31.75,31.46,0.049909
375.49,342.9,31.764,31.465,0.048869
378.67,346.05,31.778,31.47,0.048869
381.85,349.19,31.791,31.475,0.048869
385.03,352.34,31.805,31.48,0.048869
388.21,355.49,31.818,31.485,0.048869
391.39,358.64,31.831,31.49,0.048869
394.57,361.79,31.843,31.495,0.048869
397.76,364.94,31.856,31.5,0.048869
400.94,368.09,31.868,31.504,0.048869
404.13,371.24,31.881,31.509,0.048869
407.32,374.39,31.893,31.514,0.047829
410.51,377.54,31.904,31.519,0.047829
413.7,380.69,31.916,31.524,0.047829
416.89,383.85,31.927,31.529,0.047829
420.09,387,31.938,31.533,0.047829
423.28,390.15,31.95,31.538,0.047829
426.48,393.31,31.96,31.543,0.047829
429.67,396.46,31.971,31.548,0.047829
432.87,399.62,31.982,31.552,0.047829
436.07,402.77,31.992,31.557,0.047829
439.27,405.93,32.002,31.562,0.046789
442.47,409.08,32.012,31.567,0.046789
445.67,412.24,32.022,31.571,0.046789
448.87,415.4,32.032,31.576,0.046789
452.08,418.56,32.041,31.581,0.046789
455.28,421.71,32.05,31.585,0.046789
458.49,424.87,32.059,31.59,0.046789
461.69,428.03,32.068,31.595,0.046789
464.9,431.19,32.077,31.599,0.046789
468.11,434.35,32.086,31.604,0.046789
471.32,437.51,32.095,31.609,0.045749
474.53,440.67,32.103,31.613,0.045749
477.74,443.84,32.111,31.618,0.045749
480.95,447,32.119,31.623,0.045749
484.16,450.16,32.127,31.627,0.045749
487.38,453.32,32.135,31.632,0.045749
490.59,456.49,32.142,31.636,0.045749
493.8,459.65,32.15,31.641,0.045749
497.02,462.81,32.157,31.645,0.045749
500.24,465.98,32.164,31.65,0.045749
503.45,469.14,32.171,31.655,0.044709
506.67,472.31,32.177,31.659,0.044709
509.89,475.48,32.183,31.664,0.044709
513.11,478.64,32.19,31.668,0.044709
516.33,481.81,32.196,31.672,0.044709
519.55,484.98,32.202,31.677,0.044709
522.77,488.15,32.207,31.681,0.044709
525.99,491.31,32.213,31.686,0.044709
529.21,494.48,32.218,31.69,0.044709
532.43,497.65,32.224,31.695,0.044709
535.65,500.82,32.229,31.699,0.043669
538.88,503.99,32.234,31.704,0.043669
542.1,507.16,32.239,31.708,0.043669
545.32,510.33,32.244,31.712,0.043669
548.55,513.5,32.249,31.717,0.043669
551.77,516.68,32.254,31.721,0.043669
555,519.85,32.259,31.726,0.043669
558.23,523.02,32.263,31.73,0.043669
561.45,526.19,32.268,31.734,0.043669
564.68,529.37,32.272,31.739,0.043669
567.91,532.54,32.276,31.743,0.042629
571.13,535.72,32.281,31.747,0.042629
574.36,538.89,32.285,31.751,0.042629
577.59,542.07,32.289,31.756,0.042629
580.82,545.24,32.293,31.76,0.042629
584.05,548.42,32.297,31.764,0.042629
587.28,551.6,32.301,31.769,0.042629
590.51,554.77,32.305,31.773,0.042629
593.74,557.95,32.309,31.777,0.042629
596.97,561.13,32.313,31.781,0.042629
600.2,564.31,32.317,31.786,0.041589
603.44,567.49,32.32,31.79,0.041589
606.67,570.66,32.324,31.794,0.041589
609.9,573.84,32.328,31.798,0.041589
613.13,577.02,32.332,31.802,0.041589
616.37,580.2,32.336,31.806,0.041589
619.6,583.39,32.34,31.811,0.041589
622.83,586.57,32.344,31.815,0.041589
626.07,589.75,32.348,31.819,0.041589
