index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
26165,1618874013.1,118.9206979393564,0.5140337555088357,66.33881981368737,,,-86.57998070000001,35.9843967,,,0.0,0.0,0.0,0.0,53828.17145013845,-53753.871450138446,317.9902398063575,West,False
26166,1618874013.2,118.98110713539728,0.49763297589108746,66.83795941488121,,,-86.5800053,35.98441879999999,,,0.0,0.0,0.0,0.0,53831.47872630796,-53757.17872630796,317.97708900010855,West,True
26167,1618874013.3,119.1106425202692,0.47959236070925704,67.3379383406226,,,-86.58002979999999,35.9844408,,,0.0,0.0,0.0,0.0,53834.77171829446,-53760.47171829446,317.7453473538122,West,True
26168,1618874013.4,119.18229761289288,0.4599324931049894,67.83832248889907,,,-86.5800545,35.9844628,,,0.0,0.0,0.0,0.0,53838.076783433986,-53763.77678343398,318.0033093058438,West,True
26169,1618874013.5,119.3093015492438,0.438711910258161,68.0,,,-86.5800792,35.984485,,,0.0,0.0,0.0,0.0,53841.398342302506,-53767.0983423025,317.7873265457007,West,True
26170,1618874013.6,119.42265151017574,0.41602603280890715,68.0,,,-86.58010420000001,35.9845073,,,0.0,0.0,0.0,0.0,53844.74624896775,-53770.446248967746,317.86103412482976,West,True
26171,1618874013.7,119.48311026310128,0.39201680380284504,68.33748572466158,,,-86.5801288,35.98452929999999,,,0.0,0.0,0.0,0.0,53848.0452693251,-53773.745269325096,317.5153205770925,West,True
26172,1618874013.8,119.55986738553447,0.3668688045931817,68.83853218461655,,,-86.5801537,35.9845513,,,0.0,0.0,0.0,0.0,53851.36246000933,-53777.06246000933,317.6591771202846,West,True
26173,1618874013.9,119.6458101214392,0.34081624769011126,69.33723440855113,,,-86.5801787,35.9845735,,,0.0,0.0,0.0,0.0,53854.70213804153,-53780.40213804153,317.6591851787648,West,True
26174,1618874014.0,119.66453283248538,0.3141330967779686,69.83482021045639,,,-86.5802037,35.98459570000001,,,0.0,0.0,0.0,0.0,53858.04181564661,-53783.74181564661,317.4164504480518,West,True
26175,1618874014.1,119.7546347521228,0.2871341648084458,70.0,,,-86.5802288,35.984617799999995,,,0.0,0.0,0.0,0.0,53861.37936403525,-53787.07936403525,317.17341028065107,West,True
26176,1618874014.2,119.85659246354368,0.26015745931740136,70.0,,,-86.58025400000001,35.9846398,,,0.0,0.0,0.0,0.0,53864.714843186805,-53790.4148431868,317.06027081661614,West,True
26177,1618874014.3,119.89136922495136,0.23355862403086544,70.33671015275577,,,-86.5802793,35.9846618,,,0.0,0.0,0.0,0.0,53868.05644483351,-53793.75644483351,316.94754566764766,West,True
26178,1618874014.4,119.92851715094535,0.20768712054531652,70.83683117929934,,,-86.5803047,35.9846838,,,0.0,0.0,0.0,0.0,53871.40418195581,-53797.10418195581,317.3187877303441,West,True
26179,1618874014.5,119.99048722748294,0.18287691906872816,71.33689879099511,,,-86.58033,35.984706,,,0.0,0.0,0.0,0.0,53874.7620974246,-53800.4620974246,317.060294793669,West,True
26180,1618874014.6,119.99,0.159421589206374,71.83694111391542,,,-86.5803553,35.984728000000004,,,0.0,0.0,0.0,0.0,53878.10369777027,-53803.803697770265,316.3505663465002,West,True
26181,1618874014.7,120.06428563446389,0.1375668997417307,72.0,,,-86.580381,35.9847498,,,0.0,0.0,0.0,0.0,53881.453791870415,-53807.15379187041,317.31881163690866,West,True
26182,1618874014.8,120.09,0.11749144882287885,72.0,,,-86.58040629999999,35.984772,,,0.0,0.0,0.0,0.0,53884.811706046945,-53810.51170604694,316.6118581881535,West,True
26183,1618874014.9,120.0840370039118,0.09930699260164028,72.33800469995224,,,-86.580432,35.984794,,,0.0,0.0,0.0,0.0,53888.177925866665,-53813.87792586666,316.3505902865661,West,True
26184,1618874015.0,120.05513595342067,0.08304976102965142,72.8375741290617,,,-86.58045770000001,35.9848158,,,0.0,0.0,0.0,0.0,53891.52801863175,-53817.228018631744,316.9820884844045,West,True
26185,1618874015.1,120.1059578348801,0.06869138042083492,73.33763820252328,,,-86.5804833,35.984838,,,0.0,0.0,0.0,0.0,53894.90428871751,-53820.604288717506,316.61188212694697,West,True
26186,1618874015.2,120.06039003596644,0.0561417935648305,73.83794177393055,,,-86.58050899999999,35.98486,,,0.0,0.0,0.0,0.0,53898.27050720711,-53823.97050720711,316.5008002551053,West,True
26187,1618874015.3,120.12830553757972,0.04526868671045256,74.0,,,-86.5805348,35.984882,,,0.0,0.0,0.0,0.0,53901.64291236549,-53827.342912365486,316.61189805668687,West,True
26188,1618874015.4,120.14516819021028,0.03590789717482652,74.0,,,-86.5805605,35.984904,,,0.0,0.0,0.0,0.0,53905.009129970764,-53830.70912997076,316.50081620413357,West,True
26189,1618874015.5,120.17914805275748,0.02788486675292935,74.33781016715763,,,-86.58058630000001,35.984926,,,0.0,0.0,0.0,0.0,53908.38153423809,-53834.08153423809,316.39014162617974,West,True
26190,1618874015.6,120.16,0.021025402120045417,74.83742482194907,,,-86.5806122,35.984948,,,0.0,0.0,0.0,0.0,53911.76013779352,-53837.46013779352,316.0184578640942,West,True
26191,1618874015.7,120.1647977659004,0.015171539752119599,75.33686732012681,,,-86.5806382,35.984969799999995,,,0.0,0.0,0.0,0.0,53915.12891560326,-53840.828915603255,316.3704894763214,West,True
26192,1618874015.8,120.196959799718,0.01018647031507602,75.83622501157822,,,-86.580664,35.9849917,,,0.0,0.0,0.0,0.0,53918.493261339994,-53844.19326133999,316.2798887737813,West,True
26193,1618874015.9,120.20086292780393,0.005960197002343047,76.0,,,-86.58069,35.9850137,,,0.0,0.0,0.0,0.0,53921.87807584559,-53847.57807584559,316.0184816747905,West,True
26194,1618874016.0,120.21,0.002406819990006402,76.0,,,-86.58071600000001,35.985035499999995,,,0.0,0.0,0.0,0.0,53925.24685230355,-53850.94685230355,315.66740412840534,West,True
26195,1618874016.1,120.21019453842436,-0.0005393185636589719,76.33663982229807,,,-86.5807422,35.98505720000001,,,0.0,0.0,0.0,0.0,53928.62018674975,-53854.32018674975,315.9085869367094,West,True
26196,1618874016.2,120.17373985910952,-0.0029308149043616467,76.83646345503469,,,-86.5807683,35.985079,,,0.0,0.0,0.0,0.0,53931.99521666404,-53857.69521666404,315.66741989966215,West,True
26197,1618874016.3,120.17060772897744,-0.00481558777767483,77.0,,,-86.5807945,35.985100700000004,,,0.0,0.0,0.0,0.0,53935.36855020148,-53861.068550201475,315.69000117795025,West,True
26198,1618874016.4,120.14717708952668,-0.006242902916289943,77.0,,,-86.5808208,35.9851225,,,0.0,0.0,0.0,0.0,53938.75612496232,-53864.456124962315,315.44962192080567,West,True
26199,1618874016.5,120.17136971036764,-0.007270457277723,77.33828235038754,,,-86.58084720000001,35.9851442,,,0.0,0.0,0.0,0.0,53942.142057436766,-53867.84205743676,315.42603024900257,West,True
26200,1618874016.6,120.16965050304977,-0.007964876416302707,77.83850716114698,,,-86.5808735,35.9851658,,,0.0,0.0,0.0,0.0,53945.51375350363,-53871.21375350362,315.34133833844237,West,True
26201,1618874016.7,120.158073929613,-0.008404181875068705,78.3377985092822,,,-86.5809,35.9851875,,,0.0,0.0,0.0,0.0,53948.90600322859,-53874.60600322859,315.0760940269568,West,True
26202,1618874016.8,120.09345956312872,-0.00867195989531084,78.8366430662117,,,-86.5809265,35.985209000000005,,,0.0,0.0,0.0,0.0,53952.28246993648,-53877.982469936476,315.34135401793117,West,True
26203,1618874016.9,120.13760891618968,-0.008855616437103465,79.0,,,-86.58095300000001,35.9852307,,,0.0,0.0,0.0,0.0,53955.67471874332,-53881.37471874332,315.0761097169921,West,True
26204,1618874017.0,120.14069117674671,-0.009036775859117597,79.0,,,-86.5809795,35.985252200000005,,,0.0,0.0,0.0,0.0,53959.05118452845,-53884.751184528446,315.2090528409736,West,True
26205,1618874017.1,120.16575155576832,-0.00928830480290897,79.33649712933209,,,-86.581006,35.985273799999995,,,0.0,0.0,0.0,0.0,53962.435532069016,-53888.13553206901,314.86072737084805,West,True
26206,1618874017.2,120.11974674623367,-0.009664877099606733,79.83662054122375,,,-86.58103270000001,35.9852953,,,0.0,0.0,0.0,0.0,53965.82472840841,-53891.5247284084,315.2334891150845,West,True
26207,1618874017.3,120.13977359185742,-0.010202145050956124,80.0,,,-86.58105929999999,35.985316999999995,,,0.0,0.0,0.0,0.0,53969.22330560479,-53894.92330560479,314.8607430555256,West,True
26208,1618874017.4,120.12151041713948,-0.010910649701014269,80.0,,,-86.581086,35.9853385,,,0.0,0.0,0.0,0.0,53972.61250101187,-53898.31250101187,314.8607508888669,West,True
26209,1618874017.5,120.14617139216313,-0.011779178971603032,80.3360782497616,,,-86.58111269999999,35.98536,,,0.0,0.0,0.0,0.0,53976.001695954044,-53901.70169595404,314.4859513983517,West,True
26210,1618874017.6,120.19893935540134,-0.01277327977916435,80.83541335060364,,,-86.5811395,35.98538129999999,,,0.0,0.0,0.0,0.0,53979.38165333703,-53905.08165333702,314.8607664368286,West,True
26211,1618874017.7,120.16192774436162,-0.013842844648177583,81.0,,,-86.5811662,35.9854028,,,0.0,0.0,0.0,0.0,53982.77084735608,-53908.470847356075,314.62013293111613,West,True
26212,1618874017.8,120.1172871415356,-0.014924495942320828,81.0,,,-86.581193,35.985424200000004,,,0.0,0.0,0.0,0.0,53986.15860490416,-53911.858604904155,314.3228400769388,West,True
26213,1618874017.9,120.10861071977754,-0.01595168391570967,81.0,,,-86.5812197,35.985445299999995,,,0.114625823172495,0.0,0.0,0.0,53989.516571845175,-53915.21657184517,314.62014838773894,West,True
26214,1618874018.0,120.13119771509542,-0.016858843417906572,81.0,,,-86.58124649999999,35.9854667,,,0.3071607400083178,0.0,0.0,0.0,53992.90432846842,-53918.60432846842,314.2157953591169,West,True
26215,1618874018.1,120.12531562940435,-0.01759125599906059,81.33584241520082,,,-86.5812733,35.985487799999994,,,0.4996956568441404,0.0,0.0,0.0,53996.2687373073,-53921.968737307296,314.64702231113415,West,True
26216,1618874018.2,120.11744468986164,-0.01810840551323121,81.83563031298185,,,-86.5813002,35.9855093,,,0.6922310327194139,0.0,0.0,0.0,53999.67070798965,-53925.37070798965,314.13829778770224,West,True
26217,1618874018.3,120.12122805893658,-0.018390769565234576,82.0,,,-86.5813272,35.9855305,,,0.8847659495552367,0.0,0.0,0.0,54003.05577067319,-53928.75577067319,314.3512273385159,West,True
26218,1618874018.4,120.09713475582028,-0.01844027590636766,82.0,,,-86.581354,35.9855517,,,1.0,0.0,0.0,0.0,54006.427941852315,-53932.12794185231,314.2730750748553,West,True
26219,1618874018.5,120.03436896370522,-0.01828205867134019,82.0,,,-86.58138100000001,35.985572999999995,,,1.0,0.0,0.0,0.0,54009.820756515575,-53935.52075651557,314.1383209102609,West,True
26220,1618874018.6,120.0689465228368,-0.017961193125201523,82.0,,,-86.581408,35.9855942,,,1.0,0.0,0.0,0.0,54013.20581779069,-53938.905817790685,313.86694810254795,West,True
