index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
47809,1618840646.6,123.29691543558104,0.045426500658594174,32.0,,,-86.5799982,35.9843533,,,0.0,0.0,0.0,0.0,79730.41546307721,-79656.1154630772,318.0171944731742,West,False
47810,1618840646.7,123.33880997457672,0.03531340063745609,32.0,,,-86.580024,35.9843765,,,0.0,0.0,0.0,0.0,79733.885884657,-79659.58588465699,317.8811459020013,West,True
47811,1618840646.8,123.40378277667912,0.024714497239005023,32.0,,,-86.5800497,35.9843995,,,0.0,0.0,0.0,0.0,79737.3337656636,-79663.0337656636,317.7704410167013,West,True
47812,1618840646.9,123.35432235571864,0.013349879164815564,31.7236435312388,,,-86.5800755,35.9844225,,,0.0,0.0,0.0,0.0,79740.7876871174,-79666.48768711739,318.01721945795157,West,True
47813,1618840647.0,123.43104790655632,0.0008808047470505983,31.222592282881376,,,-86.5801013,35.9844457,,,0.0,0.0,0.0,0.0,79744.25810733538,-79669.95810733538,317.3314629087726,West,True
47814,1618840647.1,123.37000356516016,-0.013063449794662303,31.0,,,-86.5801275,35.9844687,,,0.0,0.0,0.0,0.0,79747.73631929338,-79673.43631929338,317.3008949821907,West,True
47815,1618840647.2,123.44523333930069,-0.028868056573537998,31.0,,,-86.58015350000001,35.9844915,,,0.0,0.0,0.0,0.0,79751.18598285076,-79676.88598285076,317.7704742704254,West,True
47816,1618840647.3,123.47210494577284,-0.046891616273091324,31.0,,,-86.5801793,35.9845145,,,0.0,0.0,0.0,0.0,79754.63990248516,-79680.33990248515,317.3314878167922,West,True
47817,1618840647.4,123.43830545364096,-0.06743994621115598,31.0,,,-86.5802055,35.9845375,,,0.0,0.0,0.0,0.0,79758.11811305005,-79683.81811305005,317.0820373410607,West,True
47818,1618840647.5,123.49560761524542,-0.09071844108060513,31.0,,,-86.5802317,35.98456029999999,,,0.0,0.0,0.0,0.0,79761.58000392087,-79687.28000392087,317.31627927205227,West,True
47819,1618840647.6,123.4676485896968,-0.11680834728196807,31.0,,,-86.5802578,35.9845832,,,0.0,0.0,0.0,0.0,79765.0439394749,-79690.7439394749,317.1143130466258,West,True
