index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
13861,1616625293.6,96.2731686572897,-0.1206719297831425,110.61939631499187,-2.117651486784743,5.011036883949254,-86.579996,35.984452000000005,78.38238615088558,385.1441098981267,0.0,0.0,0.0,0.0,22728.576072169442,-22654.276072169443,317.6528706785041,West,False
13862,1616625293.7,96.25826432269236,-0.1168158896225826,110.51867195054206,-2.1132873462106616,5.003672396730491,-86.5800165,35.984470200000004,78.34965509657997,385.1517471441313,0.0,0.0,0.0,0.0,22731.314281007504,-22657.014281007505,317.4956742328875,West,True
13863,1616625293.8,96.22499147401672,-0.11334393376843316,110.41794782623752,-2.108923216041487,4.996307927070009,-86.580037,35.984488299999995,78.31692412031114,385.1593843719274,0.0,0.0,0.0,0.0,22734.04428167059,-22659.74428167059,317.37581847814886,West,True
13864,1616625293.9,96.18590834531314,-0.11024691062113831,110.3172234617877,-2.104559075467405,4.988943439851246,-86.58005770000001,35.9845065,78.28419306600554,385.1670216179321,0.0,0.0,0.0,0.0,22736.79464406803,-22662.494644068032,317.6528903834936,West,True
13865,1616625294.0,96.15938892599948,-0.10748340733767803,110.21649933748314,-2.1001949452982305,4.981578970190764,-86.5800782,35.9845247,78.25146208973672,385.1746588457281,0.0,0.0,0.0,0.0,22739.53285204704,-22665.23285204704,317.49569394488566,West,True
13866,1616625294.1,96.10456471768676,-0.1049827374613307,110.1157752131786,-2.095830815129056,4.974214500530281,-86.58009870000001,35.98454279999999,78.21873111346791,385.1822960735241,0.0,0.0,0.0,0.0,22742.26285184935,-22667.962851849352,317.65290353121696,West,True
13867,1616625294.2,96.12,-0.10265049507585253,110.0150508487288,-2.0914666745549737,4.966850013311518,-86.5801192,35.984561,78.1860000591623,385.1899333195288,0.0,0.0,0.0,0.0,22745.001059257338,-22670.70105925734,317.1985879441204,West,True
13868,1616625294.3,96.11776203887784,-0.10037517951841188,109.91432672442424,-2.087102544385799,4.959485543651036,-86.5801398,35.984579,78.15326908289349,385.19757054732486,0.0,0.0,0.0,0.0,22747.728976780447,-22673.428976780448,317.3758512850186,West,True
13869,1616625294.4,96.05612284472902,-0.09803625065294466,109.81360235997442,-2.0827384038117174,4.952121056432273,-86.5801605,35.9845972,78.12053802858787,385.2052077933295,0.0,0.0,0.0,0.0,22750.479337728095,-22676.179337728096,317.49572018237274,West,True
13870,1616625294.5,96.01730625417112,-0.0955123646253485,109.71287823566988,-2.0783742736425426,4.94475658677179,-86.58018100000001,35.9846153,78.08780705231906,385.21284502112553,0.0,0.0,0.0,0.0,22753.209336385924,-22678.909336385925,316.90104267687866,West,True
13871,1616625294.6,95.97030777513164,-0.09269041058431783,109.61215411136531,-2.074010143473368,4.937392117111308,-86.5802017,35.984633200000005,78.05507607605026,385.2204822489216,0.0,0.0,0.0,0.0,22755.935244796274,-22681.635244796274,317.33758328102266,West,True
13872,1616625294.7,95.9110895396286,-0.08947239152641698,109.51142974691552,-2.069646002899286,4.930027629892545,-86.58022220000001,35.9846512,78.02234502174464,385.2281194949263,0.0,0.0,0.0,0.0,22758.657055665124,-22684.357055665125,317.1986206013515,West,True
13873,1616625294.8,95.86352162060452,-0.08578287820940109,109.41070562261096,-2.065281872730111,4.922663160232062,-86.5802428,35.984669200000006,77.98961404547583,385.23575672272233,0.0,0.0,0.0,0.0,22761.38497174829,-22687.084971748292,317.33759633575283,West,True
13874,1616625294.9,95.87333110282052,-0.08157117948929699,109.30998125816114,-2.060917732156029,4.915298673013299,-86.58026329999998,35.9846872,77.95688299117022,385.2433939687269,0.0,0.0,0.0,0.0,22764.10678204598,-22689.80678204598,317.06028587176684,West,True
13875,1616625295.0,95.86347209255496,-0.07681464750201805,109.2092571338566,-2.0565536019868547,4.907934203352817,-86.58028399999999,35.9847052,77.92415201490141,385.251031196523,0.0,0.0,0.0,0.0,22766.84081902753,-22692.54081902753,317.0184441006168,West,True
13876,1616625295.1,95.77984350111142,-0.07151405156343726,109.10853300955203,-2.05218947181768,4.900569733692335,-86.58030450000001,35.984722999999995,77.8914210386326,385.2586684243191,0.0,0.0,0.0,0.0,22769.546317084692,-22695.246317084693,317.0602988913071,West,True
13877,1616625295.2,95.73709459143714,-0.06569198147983665,109.00780864510224,-2.0478253312435983,4.893205246473572,-86.5803252,35.984741,77.85868998432699,385.2663056703237,0.0,0.0,0.0,0.0,22772.28035349029,-22697.98035349029,316.87937366769273,West,True
13878,1616625295.3,95.6996561447195,-0.05938226350915532,108.90708452079768,-2.0434612010744235,4.885840776813089,-86.5803458,35.9847588,77.82595900805818,385.2739428981197,0.0,0.0,0.0,0.0,22774.991993193064,-22700.691993193064,316.8574359188556,West,True
13879,1616625295.4,95.7036854368932,-0.05262559210599968,108.80636015634788,-2.0390970605003416,4.878476289594326,-86.5803663,35.9847765,77.79322795375256,385.2815801441244,0.0,0.0,0.0,0.0,22777.689366323724,-22703.389366323725,316.4659024220358,West,True
13880,1616625295.5,95.69122930092178,-0.045456878801632655,108.70563603204332,-2.0347329303311668,4.871111819933844,-86.5803872,35.9847943,77.76049697748375,385.2892173719205,0.0,0.0,0.0,0.0,22780.419527101178,-22706.11952710118,317.03951033208506,West,True
13881,1616625295.6,95.62969384970803,-0.037902316304503046,108.60491190773875,-2.030368800161992,4.8637473502733615,-86.5804078,35.9848122,77.72776600121495,385.2968545997165,0.0,0.0,0.0,0.0,22783.139292867807,-22708.839292867808,316.4177305698679,West,True
13882,1616625295.7,95.571996057454,-0.02996978150023821,108.50418754328896,-2.0260046595879104,4.856382863054598,-86.5804285,35.98482979999999,77.69503494690933,385.3044918457212,0.0,0.0,0.0,0.0,22785.84093670772,-22711.54093670772,316.901120358541,West,True
13883,1616625295.8,95.59918350600988,-0.021651276971783418,108.40346341898442,-2.021640529418736,4.849018393394116,-86.5804492,35.9848477,77.66230397064052,385.3121290735172,0.0,0.0,0.0,0.0,22788.566841660082,-22714.266841660083,316.5562874116581,West,True
13884,1616625295.9,95.6205188204048,-0.012920060028058799,108.3027390545346,-2.0172763888446537,4.841653906175353,-86.5804698,35.9848653,77.62957291633491,385.3197663195219,0.0,0.0,0.0,0.0,22791.262289909835,-22716.962289909836,316.3047265211578,West,True
13885,1616625296.0,95.61815404529573,-0.003739806950693113,108.20201493023004,-2.012912258675479,4.834289436514871,-86.5804907,35.984883,77.59684194006608,385.3274035473179,0.0,0.0,0.0,0.0,22793.984398762725,-22719.684398762725,316.44197514118747,West,True
13886,1616625296.1,95.6,0.005931194611595627,108.1012908059255,-2.0085481285063045,4.8269249668543885,-86.5805115,35.984900700000004,77.56411096379728,385.335040775114,0.0,0.0,0.0,0.0,22796.700299381708,-22722.40029938171,316.2798534043515,West,True
13887,1616625296.2,95.59006291723824,0.01612634659959114,108.00056644147568,-2.0041839879322225,4.8195604796356255,-86.5805323,35.9849183,77.53137990949166,385.3426780211186,0.0,0.0,0.0,0.0,22799.408152513122,-22725.108152513123,315.9794584280689,West,True
13888,1616625296.3,95.58467558438048,0.026862581612762504,107.89984231717114,-1.999819857763048,4.812196009975144,-86.5805532,35.984935799999995,77.49864893322285,385.3503152489147,0.0,0.0,0.0,0.0,22802.11422477932,-22727.814224779322,316.1167728830987,West,True
13889,1616625296.4,95.63424987161618,0.038126961362091025,107.79911795272132,-1.995455717188966,4.8048315227563805,-86.580574,35.9849533,77.46591787891724,385.3579524949193,0.0,0.0,0.0,0.0,22804.814051948084,-22730.514051948085,316.1167792320105,West,True
13890,1616625296.5,95.62742058695991,0.049869517440924216,107.69839382841676,-1.9910915870197912,4.797467053095898,-86.5805948,35.9849708,77.43318690264843,385.36558972271536,0.0,0.0,0.0,0.0,22807.51387882855,-22733.213878828552,315.84280241872244,West,True
13891,1616625296.6,95.6071643931988,0.06199550156343557,107.59766970411222,-1.9867274568506168,4.790102583435416,-86.58061579999999,35.9849883,77.40045592637962,385.3732269505114,0.0,0.0,0.0,0.0,22810.226210498888,-22735.92621049889,315.8428087558419,West,True
13892,1616625296.7,95.66349152895104,0.07436373556275996,107.49694533966242,-1.9823633162765344,4.782738096216653,-86.58063680000001,35.9850058,77.367724872074,385.3808641965161,0.0,0.0,0.0,0.0,22812.938541879637,-22738.638541879638,315.84281513806997,West,True
13893,1616625296.8,95.74586336740184,0.0867881062214956,107.39622121535784,-1.97799918610736,4.77537362655617,-86.5806578,35.985023299999995,77.3349938958052,385.3885014243121,0.0,0.0,0.0,0.0,22815.65087296554,-22741.35087296554,315.8154055175709,West,True
13894,1616625296.9,95.85354447352712,0.09904349850992922,107.29549685090804,-1.973635045533278,4.768009139337407,-86.5806787,35.9850407,77.30226284149958,385.3961386703168,0.0,0.0,0.0,0.0,22818.348958631766,-22744.048958631767,315.37755400057915,West,True
13895,1616625297.0,95.67617867244871,0.11087692473352306,107.1947727266035,-1.9692709153641037,4.760644669676925,-86.5806998,35.985058,77.26953186523077,385.4037758981128,0.0,0.0,0.0,0.0,22821.0516912691,-22746.7516912691,315.51363841192335,West,True
13896,1616625297.1,95.77190607251671,0.12201986616085034,107.09404860229894,-1.964906785194929,4.753280200016442,-86.5807208,35.9850753,77.23680088896197,385.4114131259089,0.0,0.0,0.0,0.0,22823.748111043056,-22749.448111043057,315.3475884877936,West,True
13897,1616625297.2,95.84851101667093,0.1322061390752643,106.99332423784914,-1.960542644620847,4.745915712797679,-86.5807418,35.9850925,77.20406983465635,385.4190503719135,0.0,0.0,0.0,0.0,22826.43660898212,-22752.13660898212,314.97313629945234,West,True
13898,1616625297.3,95.9,0.14118677071644492,106.8926001135446,-1.956178514451672,4.738551243137197,-86.58076319999999,35.9851098,77.17133885838754,385.4266875997096,0.0,0.0,0.0,0.0,22829.158369061723,-22754.858369061723,315.34760097287665,West,True
13899,1616625297.4,95.90941718953584,0.14874953277968272,106.79187574909476,-1.9518143738775904,4.731186755918434,-86.58078420000001,35.985127,77.13860780408193,385.43432484571423,0.0,0.0,0.0,0.0,22831.846866421056,-22757.546866421057,315.37758536030486,West,True
13900,1616625297.5,95.9340357957219,0.15473124933865212,106.69115162479022,-1.947450243708416,4.723822286257952,-86.5808053,35.985144299999995,77.10587682781312,385.4419620735103,0.0,0.0,0.0,0.0,22834.549597598372,-22760.249597598373,315.347613504741,West,True
13901,1616625297.6,95.99257407475066,0.15903343198585476,106.59042750048567,-1.9430861135392408,4.716457816597469,-86.5808263,35.9851615,77.07314585154431,385.4495993013063,0.0,0.0,0.0,0.0,22837.23809437618,-22762.93809437618,315.34761976503785,West,True
13902,1616625297.7,96.09772479778138,0.16162737028371335,106.48970313603586,-1.938721972965159,4.709093329378706,-86.5808473,35.9851787,77.0404147972387,385.45723654731097,0.0,0.0,0.0,0.0,22839.92659086451,-22765.62659086451,315.24216090171603,West,True
13903,1616625297.8,96.12445943451942,0.16256140410163322,106.38897901173132,-1.9343578427959844,4.701728859718224,-86.58086850000001,35.985196,77.00768382096989,385.46487377510704,0.0,0.0,0.0,0.0,22842.63564889951,-22768.335648899512,315.513688507975,West,True
13904,1616625297.9,96.17634948920092,0.1619559878701153,106.2882546472815,-1.9299937022219025,4.694364372499461,-86.5808895,35.9852133,76.97495276666427,385.4725110211117,0.0,0.0,0.0,0.0,22845.33206635778,-22771.03206635778,315.3476385708881,West,True
