index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
10406,1616591283.1,104.32664325426242,-0.14339260962404793,88.2867111339638,-4.072156512796775,4.467756039889337,-86.57998,35.98437979999999,38.19608718008063,387.0,0.0,0.0,0.0,0.0,22727.50804191264,-22653.20804191264,317.6394279704634,West,False
10407,1616591283.2,104.35948701565424,-0.09470616868965435,88.74706400117391,-3.8920184343232496,4.4927752174551046,-86.5800022,35.9843995,42.69953914191876,387.0,0.0,0.0,0.0,0.0,22730.472561343973,-22656.172561343974,317.76819535728515,West,True
10408,1616591283.3,104.29978567899394,-0.04321718837001634,89.17459038015069,-3.715365608397784,4.514162999045706,-86.5800243,35.984419200000005,45.98281986639889,387.0,0.0,0.0,0.0,0.0,22733.43102535643,-22659.13102535643,317.09206099419424,West,True
10409,1616591283.4,104.33,0.010612794878902779,89.58879011712648,-3.540127258138795,4.534076447938773,-86.58004670000001,35.984438700000005,48.77070271142826,387.0,0.0,0.0,0.0,0.0,22736.39137150262,-22662.09137150262,317.47710698868013,West,True
10410,1616591283.5,104.3990376432688,0.06625703743122346,90.01227164230406,-3.371917326255287,4.55,-86.58006879999999,35.984458200000006,51.60177158024385,387.0,0.0,0.0,0.0,0.0,22739.333406373113,-22665.033406373113,316.79741495136227,West,True
10411,1616591283.6,104.37952147740027,0.12311647095619582,90.472800872662,-3.2317562561463475,4.55,-86.5800912,35.984477500000004,54.60522308257827,387.0,0.0,0.0,0.0,0.0,22742.27750186071,-22667.97750186071,317.21989783979063,West,True
10412,1616591283.7,104.38551240971051,0.180545278477932,90.94925693937812,-3.0997672334484987,4.5525290958189375,-86.5801135,35.984497,57.40465533103003,387.0,0.0,0.0,0.0,0.0,22745.23172855827,-22670.93172855827,316.77682729532654,West,True
10413,1616591283.8,104.45519011286396,0.23785400748143806,91.48836940830073,-2.9999315910554234,4.565008551118072,-86.5801358,35.9845162,59.40136817889153,387.0,0.0,0.0,0.0,0.0,22748.161558545176,-22673.861558545177,316.6700619915478,West,True
10414,1616591283.9,104.51980344728732,0.29434465772858043,92.00389575985449,-2.880049638164534,4.572503102385284,-86.5801583,35.9845355,61.39950361835466,387.0,0.0,0.0,0.0,0.0,22751.111819899852,-22676.811819899853,316.52147940944167,West,True
10415,1616591284.0,104.48705430711613,0.34932452260333874,92.42469888051367,-2.6796671997553925,4.559979199984712,-86.5801808,35.984554700000004,63.40332800244608,387.0,0.0,0.0,0.0,0.0,22754.054002331977,-22679.754002331978,316.3720795711981,West,True
10416,1616591284.1,104.7628709143222,0.40214663728459077,88.42822218493218,-2.450802271324795,4.658121451055007,-86.5802033,35.98457379999999,64.07736361766393,387.345988643376,0.0,0.0,0.0,0.0,22756.988125736578,-22682.68812573658,316.34933688928413,West,True
10417,1616591284.2,104.88877569723806,0.452228346170663,67.10907241607033,-2.1102407734196538,5.190248791531791,-86.5802257,35.984592799999994,59.53654364559539,389.0487961329017,0.0,0.0,0.0,0.0,22759.907992242664,-22685.607992242665,316.3946230010426,West,True
10418,1616591284.3,105.0013303613544,0.4990870190180825,45.78997347594972,-1.7696800874752352,5.722374863319946,-86.5802483,35.984612,54.9957344996698,390.7515995626238,0.0,0.0,0.0,0.0,22762.856371992217,-22688.556371992217,315.96853494396834,West,True
10419,1616591284.4,105.1693428880476,0.5423530269538313,24.470823707087877,-1.429118589570094,6.254502203796729,-86.580271,35.984631,50.45491452760125,392.4544070521495,0.0,0.0,0.0,0.0,22765.794934794143,-22691.494934794144,315.6655114209455,West,True
10420,1616591284.5,105.30414703110272,0.5817896151143284,18.087958368008803,-1.2928510079994666,6.408031879999667,-86.5802937,35.9846498,50.69681200003333,393.0,0.0,0.0,0.0,0.0,22768.717549230703,-22694.417549230704,316.09494747377744,West,True
10421,1616591284.6,105.45604488915409,0.6172917378704783,18.747116798879908,-1.2529020121890966,6.383063757618185,-86.58031629999999,35.984668799999994,53.19362423818147,393.0,0.0,0.0,0.0,0.0,22771.64986467043,-22697.349864670432,315.7173663350844,West,True
10422,1616591284.7,105.61339465150162,0.6488846795072006,19.39290324424753,-1.1798745494100646,6.348695115366903,-86.5803392,35.9846878,59.11066330014451,393.0,0.0,0.0,0.0,0.0,22774.600962439818,-22700.30096243982,315.94388056712523,West,True
10423,1616591284.8,105.76301368252562,0.6767074792020625,20.03230870373017,-1.091068235593032,6.309842353071952,-86.5803618,35.984706700000004,66.65919997459228,393.0,0.0,0.0,0.0,0.0,22777.52527588526,-22703.22527588526,315.28946741752287,West,True
10424,1616591284.9,105.90681949936564,0.7009939862526486,20.671715687675672,-1.0022617100450455,6.270989498144708,-86.5803848,35.9847255,74.20775464617111,393.0,0.0,0.0,0.0,0.0,22780.466816121505,-22706.166816121506,315.41429230940463,West,True
10425,1616591285.0,106.1198257109864,0.7220475175660914,21.311121147158307,-0.913455396228013,6.232136735849756,-86.58040770000001,35.9847443,81.75629132061889,393.0,0.0,0.0,0.0,0.0,22783.402032936803,-22709.102032936804,315.4414470901503,West,True
10426,1616591285.1,106.26647136316318,0.7402146598016579,21.94193423665665,-0.8539001231804522,6.18841656401629,-86.58043070000001,35.9847632,88.46333743934841,393.0,0.0,0.0,0.0,0.0,22786.3514851453,-22712.0514851453,315.2894879602035,West,True
10427,1616591285.2,106.43860603742029,0.7558612800229261,22.53163353895362,-0.9343136644027664,6.121405279664362,-86.5804537,35.984782,91.14378881342554,393.0,0.0,0.0,0.0,0.0,22789.29302433904,-22714.99302433904,315.16521274395484,West,True
10428,1616591285.3,106.63356735719248,0.7693499300629619,23.14126918536009,-0.8648747000799787,6.074520008949995,-86.58047679999999,35.984800799999995,93.35893285600032,393.0,0.0,0.0,0.0,0.0,22792.24090015171,-22717.940900151712,314.88868250118105,West,True
10429,1616591285.4,106.74126208614123,0.781025067798808,23.760264167650533,-0.7251016395627833,6.03708079631146,-86.5805,35.9848195,95.35569086338882,393.0,0.0,0.0,0.0,0.0,22795.187268514717,-22720.887268514718,314.67341313287005,West,True
10430,1616591285.5,106.9009396606196,0.7912003295251341,24.366827743690507,-0.6460976880257912,6.012286633009672,-86.5805235,35.9848383,96.50853467961312,393.0,0.0,0.0,0.0,0.0,22798.16062870518,-22723.86062870518,314.7654815635429,West,True
