,index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
1363,5496,1618957294.4,110.13,-0.1479539382052915,37.0,,,-86.65452579999999,36.0426825,,,0.0,0.0,0.0,0.0,10004.669015113272,-9930.369015113274,358.0374431046184,West,True
1364,5497,1618957294.5,110.08434429195779,-0.15748379590526718,36.78595988333858,,,-86.65449770000002,36.042666,,,0.0,0.0,0.0,0.0,10007.7913896335,-9933.491389633498,358.02336926690606,West,True
1365,5498,1618957294.6,110.12043100455035,-0.16969927421822573,36.28625296657422,,,-86.6544698,36.042649499999996,,,0.0,0.0,0.0,0.0,10010.899232435198,-9936.599232435201,358.0304066382982,West,True
1366,5499,1618957294.7,110.02338943082692,-0.1844857070403984,36.0,,,-86.6544418,36.042633,,,0.0,0.0,0.0,0.0,10014.014337236473,-9939.714337236475,358.05424578277206,West,True
1367,5500,1618957294.8,110.0,-0.20162138712363167,36.0,,,-86.65441379999999,36.0426167,,,0.0,0.0,0.0,0.0,10017.116396340309,-9942.816396340313,358.06615767688027,West,True
1368,5501,1618957294.9,109.99189606013479,-0.22078116680325305,36.0,,,-86.6543858,36.0426005,,,0.0,0.0,0.0,0.0,10020.211972098732,-9945.911972098731,358.0402258024276,West,True
1369,5502,1618957295.0,109.89293912157491,-0.24154532104981485,36.0,,,-86.654358,36.0425842,,,0.0,0.0,0.0,0.0,10023.29945661874,-9948.99945661874,358.04226895613783,West,True
1370,5503,1618957295.1,109.78519511870591,-0.2634205326293569,36.0,,,-86.65433,36.04256779999999,,,0.0,0.0,0.0,0.0,10026.408027004609,-9952.108027004611,358.030324494472,West,True
1371,5504,1618957295.2,109.63642552346927,-0.2858682291186809,36.0,,,-86.654302,36.0425513,,,0.0,0.0,0.0,0.0,10029.52313391647,-9955.22313391647,358.0642053108586,West,True
1372,5505,1618957295.3,109.53856036034391,-0.3083369206534967,36.0,,,-86.6542742,36.0425352,,,0.0,0.0,0.0,0.0,10032.5976172409,-9958.2976172409,358.03029170633926,West,True
1373,5506,1618957295.4,109.44750370349402,-0.33029981835668343,36.0,,,-86.6542462,36.0425187,,,0.0,0.0,0.0,0.0,10035.712724995574,-9961.412724995576,358.06606098639367,West,True
1374,5507,1618957295.5,109.36970771200346,-0.35128605598549234,36.0,,,-86.6542182,36.04250250000001,,,0.0,0.0,0.0,0.0,10038.808303302772,-9964.508303302771,358.0471469390673,West,True
1375,5508,1618957295.6,109.30729645571941,-0.3709132515769893,36.0,,,-86.6541903,36.0424862,,,0.0,0.0,0.0,0.0,10041.903073587795,-9967.603073587798,358.06602873536394,West,True
1376,5509,1618957295.7,109.21288919735892,-0.3889043651389904,36.0,,,-86.6541623,36.04247,,,0.0,0.0,0.0,0.0,10044.99865274006,-9970.69865274006,358.0400951336983,West,True
1377,5510,1618957295.8,109.12810912720416,-0.4051033587898368,36.0,,,-86.6541345,36.0424537,,,0.0,0.0,0.0,0.0,10048.086140613792,-9973.78614061379,358.04213842554003,West,True
1378,5511,1618957295.9,109.0157447758203,-0.4194698668092332,36.0,,,-86.6541065,36.042437299999996,,,0.0,0.0,0.0,0.0,10051.194714378278,-9976.89471437828,358.0571089803038,West,True
1379,5512,1618957296.0,108.84304673384621,-0.4320738047841631,36.0,,,-86.6540788,36.04242120000001,,,0.0,0.0,0.0,0.0,10054.26189557775,-9979.961895577751,358.04210589323424,West,True
1380,5513,1618957296.1,108.74053934968708,-0.4430687385505727,35.78822084922348,,,-86.6540508,36.04240479999999,,,0.0,0.0,0.0,0.0,10057.370470184696,-9983.070470184695,358.0540188129836,West,True
1381,5514,1618957296.2,108.6276713298283,-0.452670185137997,35.28726355882708,,,-86.6540228,36.0423885,,,0.0,0.0,0.0,0.0,10060.472535207253,-9986.172535207254,358.07605958235695,West,True
1382,5515,1618957296.3,108.50686155889522,-0.4611163996911791,35.0,,,-86.653995,36.0423725,,,0.0,0.0,0.0,0.0,10063.540561300244,-9989.240561300245,358.0159673130635,West,True
1383,5516,1618957296.4,108.41242573719748,-0.46864132364114397,35.0,,,-86.6539672,36.042356,,,0.0,0.0,0.0,0.0,10066.641159104609,-9992.341159104612,358.0897599992335,West,True
1384,5517,1618957296.5,108.35236779194435,-0.4754354864769186,35.0,,,-86.6539392,36.04234,,,0.0,0.0,0.0,0.0,10069.723853553205,-9995.423853553206,358.05895690357744,West,True
1385,5518,1618957296.6,108.27056964367931,-0.4816261342269166,35.0,,,-86.6539113,36.0423238,,,0.0,0.0,0.0,0.0,10072.812128971984,-9998.512128971983,358.07779787600447,West,True
1386,5519,1618957296.7,108.18628557182691,-0.4872501724237941,35.0,,,-86.6538833,36.0423077,,,0.0,0.0,0.0,0.0,10075.901255012808,-10001.601255012809,358.0519476805311,West,True
1387,5520,1618957296.8,108.03564805275087,-0.4922510329158673,35.0,,,-86.6538555,36.0422915,,,0.0,0.0,0.0,0.0,10078.98223263482,-10004.682232634821,358.03069669039485,West,True
1388,5521,1618957296.9,107.96829082423292,-0.4964708521592504,35.0,,,-86.653828,36.0422753,,,0.0,0.0,0.0,0.0,10082.041368840459,-10007.74136884046,358.0896806802213,West,True
1389,5522,1618957297.0,107.81295479819454,-0.4996675537734631,35.0,,,-86.6538,36.0422593,,,0.0,0.0,0.0,0.0,10085.124065396636,-10010.824065396635,358.05693134223395,West,True
1390,5523,1618957297.1,107.68878490962436,-0.5015265765132435,35.0,,,-86.6537723,36.0422432,,,0.0,0.0,0.0,0.0,10088.191251167747,-10013.891251167746,358.07591581760886,West,True
1391,5524,1618957297.2,107.61708578066305,-0.5016946345323333,35.0,,,-86.6537445,36.042227200000006,,,0.0,0.0,0.0,0.0,10091.259281016984,-10016.959281016983,358.0306314881655,West,True
1392,5525,1618957297.3,107.50441858539008,-0.4998045696912198,34.786198500779626,,,-86.653717,36.042211,,,0.0,0.0,0.0,0.0,10094.318418855046,-10020.018418855048,358.075884079618,West,True
1393,5526,1618957297.4,107.38616786143723,-0.495516578913961,34.28658027428133,,,-86.6536892,36.042195,,,0.0,0.0,0.0,0.0,10097.386449537496,-10023.086449537497,358.0478004204548,West,True
1394,5527,1618957297.5,107.34301026225769,-0.4885452799295322,34.0,,,-86.6536618,36.042179,,,0.0,0.0,0.0,0.0,10100.425252359837,-10026.125252359838,358.0619200103356,West,True
1395,5528,1618957297.6,107.13188806771522,-0.4786965839956512,34.0,,,-86.65363420000001,36.042163,,,0.0,0.0,0.0,0.0,10103.478651749887,-10029.178651749888,358.05486189910386,West,True
1396,5529,1618957297.7,106.99008853681269,-0.46588516872201396,34.0,,,-86.6536067,36.042147,,,0.0,0.0,0.0,0.0,10106.524748942018,-10032.22474894202,358.0477523832563,West,True
1397,5530,1618957297.8,106.95332452584336,-0.4501563837032849,34.0,,,-86.65357929999998,36.042131,,,0.0,0.0,0.0,0.0,10109.563552981865,-10035.263552981864,358.0618723212445,West,True
1398,5531,1618957297.9,106.7858171054402,-0.4316853442833588,34.0,,,-86.6535517,36.042115,,,0.0,0.0,0.0,0.0,10112.616953602388,-10038.316953602387,358.02333610088976,West,True
1399,5532,1618957298.0,106.71748116949276,-0.4107780651263224,34.0,,,-86.6535243,36.0420988,,,0.0,0.0,0.0,0.0,10115.668831893387,-10041.368831893387,358.054798138864,West,True
1400,5533,1618957298.1,106.62733570640923,-0.3878496392746591,34.0,,,-86.6534968,36.042082799999996,,,0.0,0.0,0.0,0.0,10118.714930720407,-10044.41493072041,358.05478218313226,West,True
1401,5534,1618957298.2,106.59238811150487,-0.3634059781455314,34.0,,,-86.6534693,36.04206679999999,,,0.0,0.0,0.0,0.0,10121.761029956178,-10047.46102995618,358.0405266192857,West,True
1402,5535,1618957298.3,106.49802567450756,-0.3380062121637222,34.0,,,-86.653442,36.0420508,,,0.0,0.0,0.0,0.0,10124.792551578255,-10050.492551578256,358.0649855429235,West,True
1403,5536,1618957298.4,106.5,-0.312233629628906,34.0,,,-86.6534147,36.042035,,,0.0,0.0,0.0,0.0,10127.811075846459,-10053.511075846462,358.05473455457985,West,True
1404,5537,1618957298.5,106.43381281226536,-0.2866536635658499,34.0,,,-86.6533872,36.042019,,,0.0,0.0,0.0,0.0,10130.857176299678,-10056.55717629968,358.05784527435816,West,True
1405,5538,1618957298.6,106.46368225659357,-0.2617868134800173,34.0,,,-86.65335999999998,36.0420032,,,0.0,0.0,0.0,0.0,10133.868394698826,-10059.568394698828,358.05270039213445,West,True
1406,5539,1618957298.7,106.3769295720238,-0.23807541219420356,34.0,,,-86.6533327,36.041987299999995,,,0.0,0.0,0.0,0.0,10136.893405593366,-10062.593405593369,358.0789850591024,West,True
1407,5540,1618957298.8,106.34782798405321,-0.21587016209295065,34.0,,,-86.6533052,36.0419715,,,0.0,0.0,0.0,0.0,10139.926571982141,-10065.62657198214,358.0700808708458,West,True
1408,5541,1618957298.9,106.31948604288965,-0.19541501734840794,34.0,,,-86.653278,36.0419558,,,0.0,0.0,0.0,0.0,10142.931317541434,-10068.631317541434,358.04041482416466,West,True
1409,5542,1618957299.0,106.25730930032948,-0.1768525715404023,34.0,,,-86.6532507,36.0419398,,,0.0,0.0,0.0,0.0,10145.962841965184,-10071.662841965184,358.0963200923813,West,True
1410,5543,1618957299.1,106.17137570172457,-0.16022844326064672,34.0,,,-86.65322330000002,36.041924200000004,,,0.0,0.0,0.0,0.0,10148.975826697557,-10074.67582669756,358.06291755915987,West,True
1411,5544,1618957299.2,106.18364143103274,-0.14551206148601226,34.0,,,-86.65319620000002,36.04190850000001,,,0.0,0.0,0.0,0.0,10151.973260140665,-10077.673260140664,358.0577346441131,West,True
1412,5545,1618957299.3,106.23764721095851,-0.13261381351973162,34.0,,,-86.65316899999998,36.04189270000001,,,0.0,0.0,0.0,0.0,10154.984481328172,-10080.684481328173,358.07000247759566,West,True
1413,5546,1618957299.4,106.073855422748,-0.12141110054417635,34.0,,,-86.6531418,36.041877,,,0.0,0.0,0.0,0.0,10157.989228878409,-10083.689228878411,358.06287047783286,West,True
1414,5547,1618957299.5,106.08746963844038,-0.11176725960375343,34.0,,,-86.6531147,36.041861299999994,,,0.0,0.0,0.0,0.0,10160.986663509277,-10086.686663509276,358.09453933832145,West,True
1415,5548,1618957299.6,106.06704694085163,-0.10355137130198158,34.0,,,-86.6530875,36.0418458,,,0.0,0.0,0.0,0.0,10163.978545742222,-10089.678545742225,358.0822396378986,West,True
1416,5549,1618957299.7,106.03681934030216,-0.09664956314858857,34.0,,,-86.6530603,36.0418302,,,0.0,0.0,0.0,0.0,10166.976847704827,-10092.676847704828,358.0874823612819,West,True
1417,5550,1618957299.8,105.97380018011627,-0.09097139551081436,34.0,,,-86.65303320000002,36.0418147,,,0.0,0.0,0.0,0.0,10169.96138587725,-10095.661385877249,358.06992431639486,West,True
1418,5551,1618957299.9,105.9568294080725,-0.08645042556967518,34.0,,,-86.653006,36.041799,,,0.0,0.0,0.0,0.0,10172.966135400286,-10098.666135400286,358.08037322549376,West,True
1419,5552,1618957300.0,105.93196181107515,-0.08303748950643162,34.0,,,-86.652979,36.0417835,,,0.0,0.0,0.0,0.0,10175.94333854139,-10101.643338541391,358.0576088345418,West,True
1420,5553,1618957300.1,105.89002201378254,-0.0806946723221986,34.0,,,-86.6529518,36.0417677,,,0.0,0.0,0.0,0.0,10178.954562880936,-10104.654562880936,358.08388787238266,West,True
1421,5554,1618957300.2,105.87491317972678,-0.07938215521651135,34.0,,,-86.65292475000003,36.04175220000001,,,0.0,0.0,0.0,0.0,10181.935433586275,-10107.635433586276,358.0838724162652,West,True
1422,5555,1618957300.3,105.85980434567101,-0.07905374167449039,34.0,,,-86.65289770000003,36.0417367,,,0.0,0.0,0.0,0.0,10184.916304683731,-10110.616304683732,358.0698463286921,West,True
1423,5556,1618957300.4,105.92395196364818,-0.07964552251481115,34.0,,,-86.65287049999998,36.041721,,,0.0,0.0,0.0,0.0,10187.921056179102,-10113.621056179103,358.0802956565669,West,True
1424,5557,1618957300.5,105.83,-0.08107952590818737,34.0,,,-86.6528435,36.0417055,,,0.0,0.0,0.0,0.0,10190.898261280463,-10116.598261280466,358.0555285179345,West,True
1425,5558,1618957300.6,105.8,-0.08325862303401416,34.0,,,-86.6528165,36.0416898,,,0.0,0.0,0.0,0.0,10193.888396036651,-10119.588396036652,358.0802647442073,West,True
1426,5559,1618957300.7,105.72779911703891,-0.08607899212540908,34.0,,,-86.6527895,36.0416743,,,0.0,0.0,0.0,0.0,10196.865601923391,-10122.56560192339,358.06787315964823,West,True
1427,5560,1618957300.8,105.72963441633918,-0.0894294703359062,34.0,,,-86.6527625,36.041658700000006,,,0.0,0.0,0.0,0.0,10199.849259112829,-10125.549259112828,358.0554815516048,West,True
1428,5561,1618957300.9,105.63353639001122,-0.09320764816255334,34.0,,,-86.65273549999998,36.041643,,,0.0,0.0,0.0,0.0,10202.839395040892,-10128.53939504089,358.0554658963068,West,True
1429,5562,1618957301.0,105.66089189710787,-0.09731798831488736,34.0,,,-86.6527085,36.0416273,,,0.0,0.0,0.0,0.0,10205.829531360429,-10131.52953136043,358.06588703289987,West,True
1430,5563,1618957301.1,105.6413319177773,-0.10168473759405787,34.0,,,-86.6526817,36.0416118,,,0.0,0.0,0.0,0.0,10208.79209450266,-10134.49209450266,358.0461179715217,West,True
1431,5564,1618957301.2,105.58274645654606,-0.10624438499425896,34.0,,,-86.65265500000002,36.04159620000001,,,0.0,0.0,0.0,0.0,10211.75384841402,-10137.45384841402,358.05541921995354,West,True
1432,5565,1618957301.3,105.68722834475102,-0.11095202754116022,34.0,,,-86.652628,36.0415805,,,0.0,0.0,0.0,0.0,10214.743985906469,-10140.443985906471,358.04302720235154,West,True
1433,5566,1618957301.4,105.54975504680898,-0.11576871739417392,34.0,,,-86.652601,36.0415647,,,0.0,0.0,0.0,0.0,10217.740629388925,-10143.440629388924,358.05538791129464,West,True
1434,5567,1618957301.5,105.57,-0.12066324639873124,34.0,,,-86.652574,36.041548999999996,,,0.0,0.0,0.0,0.0,10220.730767669364,-10146.430767669366,358.05857089706535,West,True
1435,5568,1618957301.6,105.51912804488859,-0.12559929398114522,34.0,,,-86.6525473,36.0415335,,,0.0,0.0,0.0,0.0,10223.686024412613,-10149.386024412612,358.0283870881649,West,True
1436,5569,1618957301.7,105.4680118640367,-0.13053745167974432,34.0,,,-86.6525205,36.0415177,,,0.0,0.0,0.0,0.0,10226.668120171109,-10152.368120171112,358.06577860906486,West,True
1437,5570,1618957301.8,105.4829442204983,-0.1354273923381903,34.0,,,-86.65249370000002,36.041502200000004,,,0.0,0.0,0.0,0.0,10229.630686040276,-10155.330686040275,358.0186629978473,West,True
1438,5571,1618957301.9,105.4580566347878,-0.1402135818767406,34.0,,,-86.6524672,36.0414865,,,0.0,0.0,0.0,0.0,10232.584444411908,-10158.284444411911,358.08006478858573,West,True
1439,5572,1618957302.0,105.38926522460123,-0.14483417358546766,34.0,,,-86.6524402,36.041471,,,0.0,0.0,0.0,0.0,10235.56165540893,-10161.261655408929,358.05788954770935,West,True
1440,5573,1618957302.1,105.34918505035392,-0.14923014320807246,34.0,,,-86.65241325,36.04145535000001,,,0.0,0.0,0.0,0.0,10238.544900825229,-10164.244900825232,358.05787394068113,West,True
1441,5574,1618957302.2,105.30910487610663,-0.15334837179635796,34.0,,,-86.6523863,36.04143970000001,,,0.0,0.0,0.0,0.0,10241.528146632128,-10167.228146632131,358.0511689043532,West,True
1442,5575,1618957302.3,105.29,-0.1571511451187363,34.0,,,-86.6523597,36.0414242,,,0.0,0.0,0.0,0.0,10244.476107023935,-10170.176107023935,358.07287114521176,West,True
1443,5576,1618957302.4,105.20487823425933,-0.16061881418200874,34.0,,,-86.6523328,36.04140870000001,,,0.0,0.0,0.0,0.0,10247.445992820842,-10173.145992820842,358.0260109780503,West,True
1444,5577,1618957302.5,105.17639264403618,-0.16375642161968307,34.0,,,-86.6523062,36.041393,,,0.0,0.0,0.0,0.0,10250.407010938994,-10176.107010938997,358.058415874976,West,True
1445,5578,1618957302.6,105.08054725417513,-0.16659202564825332,34.0,,,-86.6522795,36.0413775,,,0.0,0.0,0.0,0.0,10253.362271544223,-10179.062271544224,358.0552014981205,West,True
1446,5579,1618957302.7,105.01321479006491,-0.16917907332450732,34.0,,,-86.6522525,36.0413618,,,0.0,0.0,0.0,0.0,10256.352414510768,-10182.052414510768,358.06562405152647,West,True
1447,5580,1618957302.8,105.09166987355692,-0.17158873867931984,34.0,,,-86.6522257,36.0413463,,,0.0,0.0,0.0,0.0,10259.314984260896,-10185.014984260895,358.0458523092649,West,True
1448,5581,1618957302.9,104.97565345561745,-0.1739090460875403,34.0,,,-86.652199,36.0413307,,,0.0,0.0,0.0,0.0,10262.276744734678,-10187.97674473468,358.0655931956514,West,True
1449,5582,1618957303.0,104.90239840512429,-0.17623198839550067,34.0,,,-86.65217220000002,36.0413152,,,0.0,0.0,0.0,0.0,10265.239315258312,-10190.939315258312,358.0479149603113,West,True
1450,5583,1618957303.1,104.85573684065253,-0.1786522010879208,34.0,,,-86.6521453,36.0412995,,,0.0,0.0,0.0,0.0,10268.222164762185,-10193.922164762183,358.05102887461146,West,True
1451,5584,1618957303.2,104.8340347180055,-0.1812513267002071,34.0,,,-86.6521187,36.04128400000001,,,0.0,0.0,0.0,0.0,10271.170128608277,-10196.870128608278,358.04788382407344,West,True
1452,5585,1618957303.3,104.82895743744896,-0.18409971219001975,34.0,,,-86.6520918,36.0412683,,,0.0,0.0,0.0,0.0,10274.152978889671,-10199.852978889672,358.0530605044445,West,True
1453,5586,1618957303.4,104.77112073476606,-0.1872410117928148,34.0,,,-86.65206500000002,36.0412527,,,0.0,0.0,0.0,0.0,10277.122033676069,-10202.822033676068,358.06551591964944,West,True
1454,5587,1618957303.5,104.66064318761214,-0.19069972106465105,34.0,,,-86.65203819999998,36.04123720000001,,,0.0,0.0,0.0,0.0,10280.084606142751,-10205.78460614275,358.033225589496,West,True
1455,5588,1618957303.6,104.55394547547115,-0.19446825652491875,34.0,,,-86.6520115,36.041221500000006,,,0.0,0.0,0.0,0.0,10283.05289544322,-10208.752895443222,358.06548506375543,West,True
1456,5589,1618957303.7,104.57442924353658,-0.19852139610990752,34.21105203629348,,,-86.6519847,36.041206,,,0.0,0.0,0.0,0.0,10286.015468685897,-10211.715468685896,358.05822976980073,West,True
1457,5590,1618957303.8,104.5002229074324,-0.2028064900102366,34.71093940878304,,,-86.651958,36.041190500000006,,,0.0,0.0,0.0,0.0,10288.970733923374,-10214.670733923374,358.05821431399283,West,True
1458,5591,1618957303.9,104.442311922366,-0.20726378440071347,35.0,,,-86.6519313,36.041175,,,0.0,0.0,0.0,0.0,10291.925999544144,-10217.625999544145,358.07975801130664,West,True
1459,5592,1618957304.0,104.37501378787034,-0.2118187704794189,35.0,,,-86.6519043,36.0411595,,,0.0,0.0,0.0,0.0,10294.903218372347,-10220.60321837235,358.0435394715045,West,True
1460,5593,1618957304.1,104.35601866251943,-0.21640563229765625,35.0,,,-86.6518778,36.041144,,,0.0,0.0,0.0,0.0,10297.843895949549,-10223.543895949548,358.0508734448583,West,True
1461,5594,1618957304.2,104.26003639809004,-0.22095950500100905,35.0,,,-86.6518512,36.0411285,,,0.0,0.0,0.0,0.0,10300.791863627852,-10226.49186362785,358.0725789742717,West,True
1462,5595,1618957304.3,104.2299620423875,-0.2254391574583084,35.0,,,-86.6518243,36.041113,,,0.0,0.0,0.0,0.0,10303.761756820486,-10229.461756820489,358.05084235929155,West,True
1463,5596,1618957304.4,104.1220965709234,-0.22981625544464115,35.0,,,-86.6517977,36.0410975,,,0.0,0.0,0.0,0.0,10306.709725262675,-10232.409725262678,358.05812152237183,West,True
1464,5597,1618957304.5,104.01539526146651,-0.2340930748651962,35.0,,,-86.651771,36.041082,,,0.0,0.0,0.0,0.0,10309.664993187242,-10235.364993187242,358.06534636326006,West,True
1465,5598,1618957304.6,103.9636147246056,-0.2382862298051,35.0,,,-86.65174420000002,36.0410665,,,0.0,0.0,0.0,0.0,10312.627569901042,-10238.327569901043,358.0613627072296,West,True
1466,5599,1618957304.7,103.92420712151029,-0.24243644227677694,35.0,,,-86.6517178,36.04105120000001,,,0.0,0.0,0.0,0.0,10315.54795837932,-10241.24795837932,358.05078047856944,West,True
1467,5600,1618957304.8,103.7892805201236,-0.24658645670741894,35.0,,,-86.6516912,36.0410357,,,0.0,0.0,0.0,0.0,10318.495928344351,-10244.19592834435,358.07057901787977,West,True
1468,5601,1618957304.9,103.82,-0.25078326779009874,35.211718506840796,,,-86.6516645,36.0410203,,,0.0,0.0,0.0,0.0,10321.444726713842,-10247.144726713845,358.08308309086425,West,True
1469,5602,1618957305.0,103.81213892426227,-0.2550540338788321,35.71189082379428,,,-86.6516378,36.041005,,,0.0,0.0,0.0,0.0,10324.387082169476,-10250.087082169477,358.06861145310484,West,True
1470,5603,1618957305.1,103.66009954183485,-0.25940560365961884,36.0,,,-86.6516113,36.040989700000004,,,0.0,0.0,0.0,0.0,10327.314784804354,-10253.014784804354,358.05598229800654,West,True
1471,5604,1618957305.2,103.54576277320128,-0.2638059495168342,36.0,,,-86.6515848,36.040974299999995,,,0.0,0.0,0.0,0.0,10330.248963286711,-10255.948963286712,358.04335312961854,West,True
1472,5605,1618957305.3,103.49807187636681,-0.2681882728899062,36.0,,,-86.6515583,36.0409588,,,0.0,0.0,0.0,0.0,10333.189645403907,-10258.88964540391,358.06856568354266,West,True
1473,5606,1618957305.4,103.47530378985365,-0.2724454415911875,36.0,,,-86.6515318,36.0409435,,,0.0,0.0,0.0,0.0,10336.117349176497,-10261.817349176497,358.07580598929536,West,True
1474,5607,1618957305.5,103.4,-0.2764435581718472,36.0,,,-86.6515052,36.0409282,,,0.0,0.0,0.0,0.0,10339.05237530646,-10264.75237530646,358.0738867490124,West,True
1475,5608,1618957305.6,103.39070811176286,-0.2800315869974804,36.0,,,-86.65147879999998,36.040913,,,0.0,0.0,0.0,0.0,10341.9663034971,-10267.666303497099,358.04329130776114,West,True
1476,5609,1618957305.7,103.23039334192015,-0.2830624132635906,36.0,,,-86.65145229999997,36.0408975,,,0.0,0.0,0.0,0.0,10344.906987118227,-10270.606987118228,358.06850465727763,West,True
1477,5610,1618957305.8,103.13737285880742,-0.2854117618902943,36.0,,,-86.6514258,36.04088220000001,,,0.0,0.0,0.0,0.0,10347.834692398874,-10273.534692398876,358.08110418232974,West,True
1478,5611,1618957305.9,103.12649023011856,-0.28699765388843856,36.21187101907983,,,-86.65139930000002,36.040867,,,0.0,0.0,0.0,0.0,10350.755950563344,-10276.455950563344,358.06847414598366,West,True
1479,5612,1618957306.0,103.01703217328259,-0.2877971252366067,36.711505909064385,,,-86.6513728,36.04085170000001,,,0.0,0.0,0.0,0.0,10353.683656596115,-10279.383656596116,358.0558440921097,West,True
1480,5613,1618957306.1,102.86715642427255,-0.2878528195933104,37.0,,,-86.6513463,36.040836299999995,,,0.0,0.0,0.0,0.0,10356.617838469787,-10282.317838469788,358.0537663597036,West,True
1481,5614,1618957306.2,102.84832388261852,-0.2872771416908731,37.0,,,-86.65132,36.040821,,,0.0,0.0,0.0,0.0,10359.530929311779,-10285.23092931178,358.08104367022383,West,True
1482,5615,1618957306.3,102.87004013521191,-0.28623975293425263,37.0,,,-86.65129350000002,36.040805799999994,,,0.0,0.0,0.0,0.0,10362.452188986212,-10288.152188986212,358.07183203183763,West,True
1483,5616,1618957306.4,102.7437137521068,-0.2849565023987111,37.0,,,-86.6512673,36.0407907,,,0.0,0.0,0.0,0.0,10365.345022485631,-10291.045022485634,358.06643162661567,West,True
1484,5617,1618957306.5,102.64465563742529,-0.2836611841491623,37.0,,,-86.651241,36.0407755,,,0.0,0.0,0.0,0.0,10368.2516345292,-10293.951634529201,358.0809984843109,West,True
1485,5618,1618957306.6,102.66552174862196,-0.2825862314954529,37.0,,,-86.65121450000002,36.040760299999995,,,0.0,0.0,0.0,0.0,10371.172895326572,-10296.872895326573,358.07911268261137,West,True
1486,5619,1618957306.7,102.56629566563468,-0.28193040070316944,37.0,,,-86.65118819999998,36.0407452,,,0.0,0.0,0.0,0.0,10374.073056360616,-10299.773056360616,358.0483782312532,West,True
1487,5620,1618957306.8,102.39419813457327,-0.2818437211923842,37.0,,,-86.6511618,36.040729799999994,,,0.0,0.0,0.0,0.0,10376.999944347142,-10302.699944347143,358.0643741031604,West,True
1488,5621,1618957306.9,102.3575614319914,-0.2824046380574028,37.21022848614062,,,-86.65113570000003,36.0407147,,,0.0,0.0,0.0,0.0,10379.885462681405,-10305.585462681403,358.07367460880135,West,True
1489,5622,1618957307.0,102.34370660798704,-0.28361965114079346,37.71064069417981,,,-86.6511093,36.0406995,,,0.0,0.0,0.0,0.0,10382.799396114693,-10308.499396114694,358.05153475057574,West,True
1490,5623,1618957307.1,102.27025370435345,-0.2854178436703236,38.0,,,-86.6510832,36.0406843,,,0.0,0.0,0.0,0.0,10385.691399602492,-10311.391399602491,358.0717111733227,West,True
1491,5624,1618957307.2,102.14823512074716,-0.28766745901127694,38.0,,,-86.651057,36.0406692,,,0.0,0.0,0.0,0.0,10388.584236061828,-10314.284236061827,358.0589356277516,West,True
1492,5625,1618957307.3,102.0747491535578,-0.2901863391089597,38.0,,,-86.6510308,36.040653999999996,,,0.0,0.0,0.0,0.0,10391.483540939676,-10317.183540939677,358.0662953292224,West,True
1493,5626,1618957307.4,102.00821961756505,-0.2927686040724401,38.0,,,-86.6510045,36.040638799999996,,,0.0,0.0,0.0,0.0,10394.390156323008,-10320.090156323009,358.0697028635532,West,True
1494,5627,1618957307.5,101.89450603222043,-0.29520209607376396,38.0,,,-86.65097850000002,36.0406238,,,0.0,0.0,0.0,0.0,10397.261896821605,-10322.961896821604,358.05682899275115,West,True
1495,5628,1618957307.6,101.87619005498665,-0.2972937323269107,38.0,,,-86.6509525,36.04060870000001,,,0.0,0.0,0.0,0.0,10400.140110184024,-10325.840110184023,358.05887517487287,West,True
1496,5629,1618957307.7,101.8385510736873,-0.29888355505683284,38.210649745939605,,,-86.6509263,36.0405935,,,0.0,0.0,0.0,0.0,10403.039416533946,-10328.739416533946,358.04393984247133,West,True
1497,5630,1618957307.8,101.69589708127528,-0.29985926749740555,38.70894551571824,,,-86.6509003,36.0405783,,,0.0,0.0,0.0,0.0,10405.92413146508,-10331.62413146508,358.06422324551664,West,True
1498,5631,1618957307.9,101.65552095222569,-0.3001607115456667,39.0,,,-86.6508742,36.0405632,,,0.0,0.0,0.0,0.0,10408.809653472299,-10334.5096534723,358.0588298793151,West,True
1499,5632,1618957308.0,101.62355455833729,-0.299780388656898,39.0,,,-86.650848,36.040548,,,0.0,0.0,0.0,0.0,10411.708960927728,-10337.408960927729,358.0696128323812,West,True
1500,5633,1618957308.1,101.45232279716059,-0.2987585124317375,39.0,,,-86.65082199999998,36.040533,,,0.0,0.0,0.0,0.0,10414.580703621275,-10340.280703621276,358.03101992305994,West,True
1501,5634,1618957308.2,101.38050307702039,-0.2971726558969525,39.0,,,-86.650796,36.0405177,,,0.0,0.0,0.0,0.0,10417.471948991284,-10343.171948991285,358.0695829159383,West,True
1502,5635,1618957308.3,101.34676386141771,-0.29512789902409164,39.0,,,-86.65077,36.0405027,,,0.0,0.0,0.0,0.0,10420.343692417553,-10346.043692417552,358.05461494108187,West,True
1503,5636,1618957308.4,101.38473538597164,-0.2927418227712173,39.0,,,-86.6507442,36.04048770000001,,,0.0,0.0,0.0,0.0,10423.200816795475,-10348.900816795476,358.0362868854496,West,True
